COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE
Ringed Kingfisher	-3.8427097	-73.3868936	9/26/11
Ringed Kingfisher	-3.9037511	-73.4173849	9/17/11
Ringed Kingfisher	-3.8756619	-73.4569962	10/27/11
Ringed Kingfisher	-3.8756619	-73.4569962	10/24/11
Ringed Kingfisher	-3.8756619	-73.4569962	10/26/11
Ringed Kingfisher	-3.8756619	-73.4569962	10/23/11
Ringed Kingfisher	-3.8756619	-73.4569962	10/29/11
Ringed Kingfisher	-3.7482923	-73.2414025	10/15/11
Ringed Kingfisher	-3.8670221	-73.4764123	10/14/11
Ringed Kingfisher	-3.32384	-72.95013	11/7/11
Ringed Kingfisher	-3.45878	-72.82787	11/5/11
Ringed Kingfisher	-3.2578834	-72.9174507	11/6/11
Ringed Kingfisher	-3.2578834	-72.9174507	11/4/11
Ringed Kingfisher	-3.45878	-72.82787	11/4/11
Ringed Kingfisher	-3.2578834	-72.9174507	11/5/11
Ringed Kingfisher	-3.2480907	-72.9260497	11/6/11
Ringed Kingfisher	-3.6256932	-73.0936233	11/14/11
Ringed Kingfisher	-3.6335029	-73.1154386	11/14/11
Ringed Kingfisher	-3.6265913	-73.1206582	11/14/11
Ringed Kingfisher	-3.6335029	-73.1154386	11/16/11
Ringed Kingfisher	-3.6265913	-73.1206582	11/15/11
Ringed Kingfisher	-3.6125444	-73.0942241	11/15/11
Ringed Kingfisher	-3.8670221	-73.4764123	11/4/11
Ringed Kingfisher	-3.7482923	-73.2414025	11/6/11
Ringed Kingfisher	-3.8756619	-73.4569962	11/1/11
Ringed Kingfisher	-5.1789235	-74.3008804	12/30/11
Ringed Kingfisher	-5.290382	-74.421043	12/31/11
Ringed Kingfisher	-5.0376925	-74.0749745	12/30/11
Ringed Kingfisher	-3.900062	-73.556659	12/6/11
Ringed Kingfisher	-3.900062	-73.556659	12/4/11
Ringed Kingfisher	-3.900062	-73.556659	12/2/11
Ringed Kingfisher	-4.0512902	-73.1676	1/29/12
Ringed Kingfisher	-4.4625651	-73.4172783	1/29/12
Ringed Kingfisher	-4.6982762	-73.5157293	1/30/12
Ringed Kingfisher	-4.8351303	-73.6200994	1/30/12
Ringed Kingfisher	-5.2862073	-74.2418137	1/31/12
Ringed Kingfisher	-1.2318328	-74.9310913	1/17/12
Ringed Kingfisher	-4.9111786	-73.8204838	2/2/12
Ringed Kingfisher	-5.2639898	-74.1748673	2/1/12
Ringed Kingfisher	-4.4540316	-73.5389591	2/3/12
Ringed Kingfisher	-3.6864518	-73.2657159	3/18/12
Ringed Kingfisher	-5.979412	-74.878006	4/4/12
Ringed Kingfisher	-4.9355876	-73.7057418	4/2/12
Ringed Kingfisher	-5.1396728	-74.1484451	4/24/12
Ringed Kingfisher	-4.4453397	-73.4298706	4/22/12
Ringed Kingfisher	-4.3118346	-73.2315159	7/20/12
Ringed Kingfisher	-3.0472684	-73.0865479	7/16/12
Ringed Kingfisher	-3.4667929	-72.7616158	7/1/12
Ringed Kingfisher	-3.702598	-73.2491816	7/14/12
Ringed Kingfisher	-3.2578834	-72.9174507	7/9/12
Ringed Kingfisher	-3.2491606	-72.9090967	7/9/12
Ringed Kingfisher	-4.3118346	-73.2315159	7/22/12
Ringed Kingfisher	-4.3118346	-73.2315159	7/19/12
Ringed Kingfisher	-3.4667929	-72.7616158	7/6/12
Ringed Kingfisher	-3.2578834	-72.9174507	7/10/12
Ringed Kingfisher	-3.4429911	-72.8495118	7/6/12
Ringed Kingfisher	-3.7462978	-73.2393694	9/12/12
Ringed Kingfisher	-3.7462978	-73.2393694	9/5/12
Ringed Kingfisher	-3.7462978	-73.2393694	9/17/12
Ringed Kingfisher	-3.7372777	-73.240056	9/17/12
Ringed Kingfisher	-3.7015317	-73.2110023	9/18/12
Ringed Kingfisher	-3.7015317	-73.2110023	9/19/12
Ringed Kingfisher	-3.7015317	-73.2110023	9/19/12
Ringed Kingfisher	-3.7015317	-73.2110023	9/15/12
Ringed Kingfisher	-3.7015317	-73.2110023	9/20/12
Ringed Kingfisher	-3.7015317	-73.2110023	9/16/12
Ringed Kingfisher	-3.7015317	-73.2110023	9/17/12
Ringed Kingfisher	-4.53135	-73.4342	9/19/12
Ringed Kingfisher	-4.91432	-73.76808	9/20/12
Ringed Kingfisher	-5.04073	-74.07363	9/20/12
Ringed Kingfisher	-4.59153	-73.65782	9/18/12
Ringed Kingfisher	-4.71115	-73.74532	9/17/12
Ringed Kingfisher	-4.71115	-73.74532	9/17/12
Ringed Kingfisher	-4.89429	-73.67462	9/22/12
Ringed Kingfisher	-5.14072	-74.13998	9/21/12
Ringed Kingfisher	-4.89429	-73.67462	9/22/12
Ringed Kingfisher	-5.27007	-74.35622	9/21/12
Ringed Kingfisher	-1.7884274	-73.4122867	10/31/12
Ringed Kingfisher	-2.01883	-73.2539	10/25/12
Ringed Kingfisher	-3.717826	-73.2315702	10/28/12
Ringed Kingfisher	-2.01883	-73.2539	10/23/12
Ringed Kingfisher	-2.01883	-73.2539	10/22/12
Ringed Kingfisher	-4.3202729	-73.2192105	10/6/12
Ringed Kingfisher	-3.7495833	-73.2425	10/14/12
Ringed Kingfisher	-3.7495833	-73.2425	11/2/12
Ringed Kingfisher	-11.8851575	-71.4087296	8/27/75
Ringed Kingfisher	-12.325915	-70.9668732	8/12/76
Ringed Kingfisher	-11.8851575	-71.4087296	10/7/76
Ringed Kingfisher	-11.8851575	-71.4087296	11/18/76
Ringed Kingfisher	-12.5500043	-71.2119143	7/8/80
Ringed Kingfisher	-11.885	-71.409	10/1/81
Ringed Kingfisher	-13.0774718	-69.5805359	4/6/84
Ringed Kingfisher	-12.836473	-69.294167	5/12/85
Ringed Kingfisher	-12.836473	-69.294167	5/9/85
Ringed Kingfisher	-12.836473	-69.294167	5/10/85
Ringed Kingfisher	-12.836473	-69.294167	5/11/85
Ringed Kingfisher	-12.8376921	-69.2944136	5/28/87
Ringed Kingfisher	-12.8376921	-69.2944136	6/9/87
Ringed Kingfisher	-12.8376921	-69.2944136	6/23/87
Ringed Kingfisher	-12.8176849	-69.2617579	6/23/87
Ringed Kingfisher	-12.2779472	-70.884819	8/14/87
Ringed Kingfisher	-11.9977657	-71.2225628	8/16/87
Ringed Kingfisher	-11.9977657	-71.2225628	8/18/87
Ringed Kingfisher	-12.6066684	-69.0392017	12/11/89
Ringed Kingfisher	-12.8370756	-69.2962646	3/1/90
Ringed Kingfisher	-13.0774718	-69.5805359	6/7/92
Ringed Kingfisher	-13.0774718	-69.5805359	7/2/92
Ringed Kingfisher	-12.8376921	-69.2944136	7/27/92
Ringed Kingfisher	-13.1372421	-69.6119071	7/18/92
Ringed Kingfisher	-13.1372421	-69.6119071	5/29/93
Ringed Kingfisher	-13.1372421	-69.6119071	5/29/93
Ringed Kingfisher	-13.1172697	-69.5877458	6/11/93
Ringed Kingfisher	-13.1172697	-69.5877458	6/13/93
Ringed Kingfisher	-13.1172697	-69.5877458	6/13/93
Ringed Kingfisher	-13.206608	-69.6337	6/23/93
Ringed Kingfisher	-13.1172697	-69.5877458	6/11/93
Ringed Kingfisher	-12.5749	-71.2	6/14/94
Ringed Kingfisher	-12.2299706	-70.9744263	8/25/94
Ringed Kingfisher	-11.9977657	-71.2225628	8/28/94
Ringed Kingfisher	-12.2299706	-70.9744263	8/28/94
Ringed Kingfisher	-12.637064	-71.2240022	6/24/95
Ringed Kingfisher	-13.0774718	-69.5805359	8/19/95
Ringed Kingfisher	-13.0774718	-69.5805359	8/29/95
Ringed Kingfisher	-13.0774718	-69.5805359	8/30/95
Ringed Kingfisher	-13.0774718	-69.5805359	9/26/00
Ringed Kingfisher	-12.8376921	-69.2944136	6/19/01
Ringed Kingfisher	-12.9086333	-71.4032667	7/10/01
Ringed Kingfisher	-12.9086333	-71.4032667	7/11/01
Ringed Kingfisher	-12.5974545	-70.8494568	7/15/01
Ringed Kingfisher	-12.35545	-70.7064	7/16/01
Ringed Kingfisher	-12.5961143	-69.1942978	7/26/01
Ringed Kingfisher	-12.6176949	-71.2262033	8/10/01
Ringed Kingfisher	-12.4124209	-70.7052178	8/12/01
Ringed Kingfisher	-12.4124209	-70.7052178	8/13/01
Ringed Kingfisher	-12.4124209	-70.7052178	8/11/01
Ringed Kingfisher	-12.7717	-71.3855	9/20/01
Ringed Kingfisher	-12.7717	-71.3855	9/27/01
Ringed Kingfisher	-12.7717	-71.3855	9/28/01
Ringed Kingfisher	-12.7717	-71.3855	9/21/01
Ringed Kingfisher	-12.7717	-71.3855	9/22/01
Ringed Kingfisher	-12.7717	-71.3855	9/26/01
Ringed Kingfisher	-12.7717	-71.3855	9/17/01
Ringed Kingfisher	-12.7717	-71.3855	9/15/01
Ringed Kingfisher	-12.8773	-71.3865	11/8/01
Ringed Kingfisher	-12.2610128	-70.8439216	4/3/02
Ringed Kingfisher	-12.58581	-70.19826	8/5/02
Ringed Kingfisher	-12.58581	-70.19826	8/5/02
Ringed Kingfisher	-12.58581	-70.19826	8/6/02
Ringed Kingfisher	-12.58581	-70.19826	8/6/02
Ringed Kingfisher	-12.5749	-71.2	8/11/02
Ringed Kingfisher	-12.5749	-71.2	8/11/02
Ringed Kingfisher	-12.5662922	-70.1008415	10/25/02
Ringed Kingfisher	-13.0774718	-69.5805359	10/7/02
Ringed Kingfisher	-12.7804142	-69.2589283	10/21/02
Ringed Kingfisher	-13.0774718	-69.5805359	10/23/02
Ringed Kingfisher	-13.0774718	-69.5805359	10/22/02
Ringed Kingfisher	-12.7804142	-69.2589283	12/31/02
Ringed Kingfisher	-12.6066684	-69.0392017	1/16/03
Ringed Kingfisher	-12.6028154	-69.1149902	1/13/03
Ringed Kingfisher	-12.8546489	-69.4171143	1/9/03
Ringed Kingfisher	-12.4203992	-70.7290378	9/10/03
Ringed Kingfisher	-12.8773	-71.3865	11/9/03
Ringed Kingfisher	-12.8773	-71.3865	11/8/03
Ringed Kingfisher	-12.8773	-71.3865	9/9/04
Ringed Kingfisher	-12.8773	-71.3865	9/12/04
Ringed Kingfisher	-12.8773	-71.3865	9/10/04
Ringed Kingfisher	-12.8773	-71.3865	9/13/04
Ringed Kingfisher	-12.5599567	-69.1897058	9/29/04
Ringed Kingfisher	-13.0774718	-69.5805359	10/29/04
Ringed Kingfisher	-12.7804142	-69.2589283	1/22/05
Ringed Kingfisher	-12.7804142	-69.2589283	1/22/05
Ringed Kingfisher	-13.0774718	-69.5805359	6/1/05
Ringed Kingfisher	-12.2266153	-70.9854126	7/6/05
Ringed Kingfisher	-12.2266153	-70.9854126	7/4/05
Ringed Kingfisher	-11.9977657	-71.2225628	7/5/05
Ringed Kingfisher	-12.682545	-71.3568878	7/3/05
Ringed Kingfisher	-12.4902137	-69.8510742	10/5/05
Ringed Kingfisher	-13.0774718	-69.5805359	1/18/06
Ringed Kingfisher	-12.8773	-71.3865	4/10/06
Ringed Kingfisher	-12.2779472	-70.884819	5/21/06
Ringed Kingfisher	-12.87021	-71.37564	6/15/06
Ringed Kingfisher	-12.8551	-71.3828	7/6/06
Ringed Kingfisher	-12.8551	-71.3828	7/6/06
Ringed Kingfisher	-12.3625391	-71.0279846	7/19/06
Ringed Kingfisher	-12.35545	-70.7064	8/6/06
Ringed Kingfisher	-12.355278	-70.710194	10/27/06
Ringed Kingfisher	-12.355278	-70.710194	10/30/06
Ringed Kingfisher	-12.871028	-71.369722	10/22/06
Ringed Kingfisher	-12.355278	-70.710194	10/30/06
Ringed Kingfisher	-12.355278	-70.710194	10/27/06
Ringed Kingfisher	-12.871028	-71.369722	10/22/06
Ringed Kingfisher	-12.871028	-71.369722	10/22/06
Ringed Kingfisher	-12.355278	-70.710194	10/27/06
Ringed Kingfisher	-12.355278	-70.710194	10/30/06
Ringed Kingfisher	-12.817346	-69.2677146	2/20/07
Ringed Kingfisher	-12.4580327	-68.7579346	3/11/07
Ringed Kingfisher	-12.6074406	-69.0420266	7/14/07
Ringed Kingfisher	-12.2779472	-70.884819	7/3/07
Ringed Kingfisher	-12.2779472	-70.884819	7/2/07
Ringed Kingfisher	-12.35545	-70.7064	7/4/07
Ringed Kingfisher	-12.8376921	-69.2944136	8/8/07
Ringed Kingfisher	-12.3574416	-70.7083511	8/24/07
Ringed Kingfisher	-12.3574416	-70.7083511	8/23/07
Ringed Kingfisher	-12.5760099	-69.0490723	9/11/07
Ringed Kingfisher	-12.5760099	-69.0490723	9/11/07
Ringed Kingfisher	-12.547254	-69.058511	1/11/08
Ringed Kingfisher	-12.6066684	-69.0392017	3/12/08
Ringed Kingfisher	-12.6066684	-69.0392017	3/13/08
Ringed Kingfisher	-12.2997518	-70.7835388	7/9/08
Ringed Kingfisher	-12.2997518	-70.7835388	7/9/08
Ringed Kingfisher	-12.4047243	-70.7154751	7/10/08
Ringed Kingfisher	-12.4047243	-70.7154751	7/10/08
Ringed Kingfisher	-12.35545	-70.7064	8/13/08
Ringed Kingfisher	-12.2655	-70.9118889	8/7/08
Ringed Kingfisher	-12.4442778	-70.70425	8/8/08
Ringed Kingfisher	-12.2279574	-70.9819794	8/15/08
Ringed Kingfisher	-12.4298711	-71.100769	8/15/08
Ringed Kingfisher	-11.856389	-71.721389	8/18/08
Ringed Kingfisher	-12.1247222	-71.0866667	8/17/08
Ringed Kingfisher	-12.1247222	-71.0866667	8/16/08
Ringed Kingfisher	-12.2279574	-70.9819794	8/18/08
Ringed Kingfisher	-12.6066684	-69.0392017	9/23/08
Ringed Kingfisher	-12.6066684	-69.0392017	9/24/08
Ringed Kingfisher	-12.6174455	-69.0895844	9/24/08
Ringed Kingfisher	-12.7804142	-69.2589283	10/2/08
Ringed Kingfisher	-13.0874684	-69.5884779	1/2/09
Ringed Kingfisher	-12.6066684	-69.0392017	1/6/09
Ringed Kingfisher	-12.5662922	-70.1008415	3/31/09
Ringed Kingfisher	-12.5821733	-70.070026	4/1/09
Ringed Kingfisher	-12.5797	-69.07	4/28/09
Ringed Kingfisher	-12.3681731	-71.0430908	4/22/09
Ringed Kingfisher	-12.8198002	-69.2681099	5/19/09
Ringed Kingfisher	-12.7815442	-69.2720175	7/5/09
Ringed Kingfisher	-12.2885143	-70.8893681	8/21/09
Ringed Kingfisher	-12.8369082	-69.2899132	8/1/09
Ringed Kingfisher	-12.9510292	-68.9110565	9/27/09
Ringed Kingfisher	-12.1200614	-71.0852337	9/5/09
Ringed Kingfisher	-12.1200614	-71.0852337	9/6/09
Ringed Kingfisher	-12.4979231	-70.5646706	9/7/09
Ringed Kingfisher	-12.4979231	-70.5646706	9/8/09
Ringed Kingfisher	-12.7555528	-71.3356018	9/11/09
Ringed Kingfisher	-12.2846565	-70.8876514	9/3/09
Ringed Kingfisher	-12.6066684	-69.0392017	10/8/09
Ringed Kingfisher	-12.6066684	-69.0392017	10/8/09
Ringed Kingfisher	-12.6066684	-69.0392017	10/5/09
Ringed Kingfisher	-12.40598	-70.7133	10/27/09
Ringed Kingfisher	-12.5208824	-68.9867592	11/22/09
Ringed Kingfisher	-12.5208824	-68.9867592	11/21/09
Ringed Kingfisher	-13.0774718	-69.5805359	11/30/09
Ringed Kingfisher	-13.0774718	-69.5805359	1/3/10
Ringed Kingfisher	-13.0774718	-69.5805359	1/21/10
Ringed Kingfisher	-13.0774718	-69.5805359	1/20/10
Ringed Kingfisher	-12.7878637	-69.339695	5/15/10
Ringed Kingfisher	-12.6095582	-69.2962003	5/12/10
Ringed Kingfisher	-12.3775629	-71.0472107	7/29/10
Ringed Kingfisher	-12.35545	-70.7064	7/30/10
Ringed Kingfisher	-12.2970683	-70.7711792	8/14/10
Ringed Kingfisher	-12.5170281	-71.1611938	8/13/10
Ringed Kingfisher	-12.2970683	-70.7711792	8/18/10
Ringed Kingfisher	-12.35545	-70.7064	8/2/10
Ringed Kingfisher	-12.7871941	-69.3337727	8/15/10
Ringed Kingfisher	-12.5662922	-70.1008415	8/23/10
Ringed Kingfisher	-12.5786068	-70.0665951	8/27/10
Ringed Kingfisher	-12.7106789	-69.6162415	8/17/10
Ringed Kingfisher	-12.5749	-71.2	9/29/10
Ringed Kingfisher	-12.8302133	-71.3776159	11/22/10
Ringed Kingfisher	-12.5961143	-69.1942978	11/29/10
Ringed Kingfisher	-13.0774718	-69.5805359	1/18/11
Ringed Kingfisher	-13.0774718	-69.5805359	2/10/11
Ringed Kingfisher	-12.5182012	-69.0174322	2/25/11
Ringed Kingfisher	-12.7907096	-69.3441582	3/20/11
Ringed Kingfisher	-12.7803409	-69.2588264	3/16/11
Ringed Kingfisher	-12.8554857	-69.3621826	3/3/11
Ringed Kingfisher	-12.4047243	-70.7154751	4/17/11
Ringed Kingfisher	-12.3872877	-70.6977081	4/17/11
Ringed Kingfisher	-12.5693081	-70.4566956	4/19/11
Ringed Kingfisher	-12.4047243	-70.7154751	4/17/11
Ringed Kingfisher	-12.3872877	-70.6977081	4/17/11
Ringed Kingfisher	-12.5693081	-70.4566956	4/19/11
Ringed Kingfisher	-12.4047243	-70.7154751	4/17/11
Ringed Kingfisher	-12.3872877	-70.6977081	4/17/11
Ringed Kingfisher	-12.5693081	-70.4566956	4/19/11
Ringed Kingfisher	-12.7804142	-69.2589283	4/9/11
Ringed Kingfisher	-12.3829283	-70.6915283	5/31/11
Ringed Kingfisher	-12.399024	-71.0664368	5/29/11
Ringed Kingfisher	-11.8781022	-69.1012573	5/15/11
Ringed Kingfisher	-12.5961143	-69.1942978	5/14/11
Ringed Kingfisher	-11.3817629	-69.4940186	5/16/11
Ringed Kingfisher	-12.684912	-69.2234802	6/14/11
Ringed Kingfisher	-12.2779472	-70.884819	7/25/11
Ringed Kingfisher	-12.8376921	-69.2944136	7/28/11
Ringed Kingfisher	-12.2341088	-69.3281078	7/18/11
Ringed Kingfisher	-12.232911	-70.9544419	8/4/11
Ringed Kingfisher	-12.354733	-71.0309803	8/2/11
Ringed Kingfisher	-12.4047243	-70.7154751	9/24/11
Ringed Kingfisher	-12.6066684	-69.0392017	9/11/11
Ringed Kingfisher	-12.6066684	-69.0392017	9/12/11
Ringed Kingfisher	-12.83457	-69.37592	11/17/11
Ringed Kingfisher	-12.8583308	-69.3820953	11/21/11
Ringed Kingfisher	-12.8583308	-69.3820953	11/19/11
Ringed Kingfisher	-12.8804739	-71.3631535	11/12/11
Ringed Kingfisher	-12.8583308	-69.3820953	11/21/11
Ringed Kingfisher	-12.8583308	-69.3820953	11/19/11
Ringed Kingfisher	-12.35623	-70.70548	11/15/11
Ringed Kingfisher	-12.35623	-70.70548	11/16/11
Ringed Kingfisher	-12.6066684	-69.0392017	11/19/11
Ringed Kingfisher	-12.4442778	-70.70425	12/26/11
Ringed Kingfisher	-12.405152	-70.7144212	12/27/11
Ringed Kingfisher	-13.0774718	-69.5805359	1/16/12
Ringed Kingfisher	-13.0774718	-69.5805359	1/17/12
Ringed Kingfisher	-13.0774718	-69.5805359	1/12/12
Ringed Kingfisher	-13.0774718	-69.5805359	1/23/12
Ringed Kingfisher	-13.0774718	-69.5805359	1/15/12
Ringed Kingfisher	-13.0774718	-69.5805359	1/24/12
Ringed Kingfisher	-12.7804142	-69.2589283	1/25/12
Ringed Kingfisher	-12.8773	-71.3865	4/25/12
Ringed Kingfisher	-12.8773	-71.3865	4/24/12
Ringed Kingfisher	-12.4047243	-70.7154751	5/5/12
Ringed Kingfisher	-12.8376921	-69.2944136	6/6/12
Ringed Kingfisher	-12.8376921	-69.2944136	6/11/12
Ringed Kingfisher	-12.8376921	-69.2944136	6/13/12
Ringed Kingfisher	-12.8773	-71.3865	6/25/12
Ringed Kingfisher	-12.8773	-71.3865	6/25/12
Ringed Kingfisher	-12.4047243	-70.7154751	7/21/12
Ringed Kingfisher	-12.5010775	-69.0256761	7/20/12
Ringed Kingfisher	-12.7920735	-69.3401219	9/8/12
Ringed Kingfisher	-12.7920735	-69.3401219	9/8/12
Ringed Kingfisher	-12.5749	-71.2	9/21/12
Ringed Kingfisher	-12.4047243	-70.7154751	9/25/12
Ringed Kingfisher	-12.2898428	-70.942197	9/3/12
Ringed Kingfisher	-12.6428782	-71.2148568	9/3/12
Ringed Kingfisher	-12.56013	-71.172373	10/6/12
Ringed Kingfisher	-12.5662922	-70.1008415	10/10/12
Ringed Kingfisher	-12.4877536	-70.5814432	10/6/12
Ringed Kingfisher	-12.4442778	-70.70425	10/8/12
Ringed Kingfisher	-12.5662922	-70.1008415	10/7/12
Ringed Kingfisher	-12.5749	-71.2	10/5/12
Ringed Kingfisher	-12.4742615	-68.8095545	10/15/12
Ringed Kingfisher	-12.6109942	-69.040954	10/16/12
Ringed Kingfisher	-12.4118255	-68.7703166	10/28/12
Ringed Kingfisher	-12.4455172	-68.7583396	10/28/12
Ringed Kingfisher	-12.4118255	-68.7703166	10/28/12
Ringed Kingfisher	-12.4455172	-68.7583396	10/28/12
Ringed Kingfisher	-12.82957	-71.37732	10/24/12
Ringed Kingfisher	-12.4442778	-70.70425	11/4/12
Ringed Kingfisher	-11.9977657	-71.2225628	11/2/12
Ringed Kingfisher	-10.3243768	-74.9013519	7/29/10
Ringed Kingfisher	-4.3854366	-80.7489088	8/7/94
Ringed Kingfisher	-4.3648611	-80.7393333	10/18/94
Ringed Kingfisher	-5.694833	-79.744667	9/10/02
Ringed Kingfisher	-5.694833	-79.744667	9/11/02
Ringed Kingfisher	-5.5564459	-80.8222532	8/30/04
Ringed Kingfisher	-5.7777778	-79.6897222	6/15/05
Ringed Kingfisher	-5.2837472	-79.9575466	4/26/08
Ringed Kingfisher	-5.5242389	-80.8908749	4/25/08
Ringed Kingfisher	-5.5242389	-80.8908749	4/25/08
Ringed Kingfisher	-5.2837472	-79.9575466	4/26/08
Ringed Kingfisher	-5.5242389	-80.8908749	4/25/08
Ringed Kingfisher	-5.2837472	-79.9575466	4/26/08
Ringed Kingfisher	-4.2151999	-80.8839226	2/21/09
Ringed Kingfisher	-5.5242389	-80.8908749	3/19/09
Ringed Kingfisher	-5.6961111	-79.7419444	1/11/10
Ringed Kingfisher	-5.6961111	-79.7419444	1/11/10
Ringed Kingfisher	-5.5242389	-80.8908749	2/14/10
Ringed Kingfisher	-5.5242389	-80.8908749	2/14/10
Ringed Kingfisher	-4.89576	-81.14271	2/14/10
Ringed Kingfisher	-4.89576	-81.14271	2/14/10
Ringed Kingfisher	-5.1402285	-80.0947952	3/13/10
Ringed Kingfisher	-5.1402285	-80.0947952	3/13/10
Ringed Kingfisher	-5.1402285	-80.0947952	3/13/10
Ringed Kingfisher	-5.1402285	-80.0947952	3/13/10
Ringed Kingfisher	-4.783806	-80.606167	5/8/10
Ringed Kingfisher	-5.4710978	-80.7769775	8/8/10
Ringed Kingfisher	-5.5101318	-80.7103997	2/5/11
Ringed Kingfisher	-5.5101318	-80.7103997	2/2/11
Ringed Kingfisher	-5.5101318	-80.7103997	2/3/11
Ringed Kingfisher	-13.4843178	-69.6744112	6/1/92
Ringed Kingfisher	-6.5084036	-76.3474274	11/12/08
Ringed Kingfisher	-6.0073404	-77.1769749	12/11/08
Ringed Kingfisher	-6.0149222	-77.256546	11/1/09
Ringed Kingfisher	-6.01024	-77.25655	7/5/10
Ringed Kingfisher	-5.9544853	-77.0364761	8/28/10
Ringed Kingfisher	-6.1900487	-75.7802582	11/20/10
Ringed Kingfisher	-5.9343381	-77.2263336	11/29/10
Ringed Kingfisher	-6.0296036	-77.1715736	4/6/11
Ringed Kingfisher	-6.00934	-77.25499	7/11/11
Ringed Kingfisher	-6.0177679	-77.230545	10/29/11
Ringed Kingfisher	-5.942291	-77.2162091	10/28/11
Ringed Kingfisher	-6.6095345	-76.2106265	6/3/12
Ringed Kingfisher	-6.4616467	-76.3946105	10/11/12
Ringed Kingfisher	-3.4969724	-80.37323	12/5/65
Ringed Kingfisher	-3.5533421	-80.4724503	9/24/96
Ringed Kingfisher	-3.5036547	-80.4612923	9/24/96
Ringed Kingfisher	-3.5715887	-80.4621935	9/23/96
Ringed Kingfisher	-3.4301467	-80.284996	2/15/10
Ringed Kingfisher	-3.4301467	-80.284996	2/15/10
Ringed Kingfisher	-3.4301467	-80.284996	2/15/10
Ringed Kingfisher	-3.4372579	-80.281477	2/15/10
Ringed Kingfisher	-3.4961157	-80.4065323	2/15/10
Ringed Kingfisher	-3.4420986	-80.2506638	2/15/10
Ringed Kingfisher	-3.4961157	-80.4065323	2/15/10
Ringed Kingfisher	-3.4420986	-80.2506638	2/15/10
Ringed Kingfisher	-3.4372579	-80.281477	2/15/10
Ringed Kingfisher	-3.4961157	-80.4065323	2/15/10
Ringed Kingfisher	-3.4420986	-80.2506638	2/15/10
Ringed Kingfisher	-3.4372579	-80.281477	2/15/10
Ringed Kingfisher	-3.506022	-80.3891945	11/3/11
Ringed Kingfisher	-10.3248835	-73.8487244	5/30/04
Ringed Kingfisher	-9.375	-74.1888889	3/23/05
Ringed Kingfisher	-9.2236111	-74.3236111	3/17/05
Ringed Kingfisher	-8.9055556	-74.2652778	4/1/05
Ringed Kingfisher	-10.6342898	-73.8830566	1/8/08
Ringed Kingfisher	-10.6002079	-73.9160156	1/8/08
Ringed Kingfisher	-10.6342898	-73.8830566	1/8/08
Ringed Kingfisher	-10.6002079	-73.9160156	1/8/08
Ringed Kingfisher	-10.6002079	-73.9160156	1/8/08
Ringed Kingfisher	-10.6342898	-73.8830566	1/8/08
Ringed Kingfisher	-10.7550644	-74.2208862	9/14/08
Ringed Kingfisher	-10.7550644	-74.2208862	9/19/08
Ringed Kingfisher	-10.7550644	-74.2208862	9/19/08
Ringed Kingfisher	-10.7550644	-74.2208862	9/14/08
Ringed Kingfisher	-10.534671	-73.988028	10/19/08
Ringed Kingfisher	-10.605039	-73.920736	10/20/08
Ringed Kingfisher	-10.605039	-73.920736	10/24/08
Ringed Kingfisher	-10.605039	-73.920736	10/24/08
Ringed Kingfisher	-10.534671	-73.988028	10/19/08
Ringed Kingfisher	-10.605039	-73.920736	10/20/08
Ringed Kingfisher	-10.605039	-73.920736	10/18/08
Ringed Kingfisher	-10.534671	-73.988028	10/19/08
Ringed Kingfisher	-10.605039	-73.920736	10/11/08
Ringed Kingfisher	-10.605039	-73.920736	10/24/08
Ringed Kingfisher	-10.1532844	-71.008442	11/8/09
Ringed Kingfisher	-8.3107003	-74.5690155	12/7/09
Ringed Kingfisher	-8.3107003	-74.5690155	12/7/09
Ringed Kingfisher	-8.5375654	-74.2675781	1/10/10
Ringed Kingfisher	-8.3630133	-74.4824982	5/1/10
Ringed Kingfisher	-10.3215508	-73.8552475	5/11/11
Ringed Kingfisher	-10.3215508	-73.8552475	5/10/11
Ringed Kingfisher	-10.41	-73.95	6/21/11
Ringed Kingfisher	-10.41	-73.95	6/19/11
Ringed Kingfisher	-10.41	-73.95	6/23/11
Ringed Kingfisher	-10.41	-73.95	6/20/11
Ringed Kingfisher	-25.0071556	-54.8298338	8/15/95
Ringed Kingfisher	-25.8394494	-55.1513672	10/18/06
Ringed Kingfisher	-25.5619652	-54.6333352	4/10/12
Ringed Kingfisher	-25.3186155	-54.5984031	4/11/12
Ringed Kingfisher	-25.2496644	-57.5189209	5/18/06
Ringed Kingfisher	-25.2445407	-57.5678444	3/14/08
Ringed Kingfisher	-25.3713663	-57.630769	7/24/08
Ringed Kingfisher	-25.2703123	-57.6389551	1/27/10
Ringed Kingfisher	-25.2496644	-57.5189209	1/17/10
Ringed Kingfisher	-25.5093123	-57.4131775	10/19/11
Ringed Kingfisher	-26.8599932	-58.0740738	10/10/11
Ringed Kingfisher	-24.1216886	-58.2550049	8/6/91
Ringed Kingfisher	-23.8261173	-58.5130003	9/30/91
Ringed Kingfisher	-23.5444123	-58.7244871	8/12/95
Ringed Kingfisher	-24.924463	-57.5760841	9/14/00
Ringed Kingfisher	-24.9935264	-57.4255371	6/10/05
Ringed Kingfisher	-24.9935264	-57.4255371	3/15/08
