COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE
Common Kingfisher	47.2719666	1.3745517	6/17/12
Common Kingfisher	47.0960412	2.178603	6/28/12
Common Kingfisher	47.0960412	2.178603	6/28/12
Common Kingfisher	48.3014667	4.3636322	11/17/11
Common Kingfisher	42.377899	9.5329571	5/8/05
Common Kingfisher	42.5915292	9.483588	5/5/12
Common Kingfisher	41.9760887	9.3995364	6/7/12
Common Kingfisher	46.9367688	5.3636554	5/14/94
Common Kingfisher	46.9367688	5.3636554	5/14/94
Common Kingfisher	47.0857126	5.4899883	9/11/11
Common Kingfisher	47.6056041	6.9732392	9/13/11
Common Kingfisher	47.6037194	6.9766526	7/10/12
Common Kingfisher	48.3862246	2.7191968	8/21/00
Common Kingfisher	48.8099713	2.1002925	1/30/01
Common Kingfisher	48.7001382	2.1786833	11/14/06
Common Kingfisher	48.7001382	2.1786833	1/28/07
Common Kingfisher	48.7001382	2.1786833	9/22/07
Common Kingfisher	48.8321816	2.4362183	9/18/10
Common Kingfisher	48.9924959	2.1004486	10/6/11
Common Kingfisher	48.8649406	2.2558022	1/14/12
Common Kingfisher	48.8649406	2.2558022	1/14/12
Common Kingfisher	48.8342579	2.4230647	11/25/12
Common Kingfisher	48.8342579	2.4230647	11/25/12
Common Kingfisher	42.5488899	3.0199475	5/8/94
Common Kingfisher	43.9474888	4.5351585	5/13/94
Common Kingfisher	43.8805725	3.7253094	6/16/07
Common Kingfisher	43.6221589	4.3183136	9/5/07
Common Kingfisher	43.0416063	3.0630827	1/16/10
Common Kingfisher	43.033639	3.0158329	2/3/10
Common Kingfisher	43.507476	3.5307312	5/30/10
Common Kingfisher	43.507476	3.5307312	5/30/10
Common Kingfisher	43.507476	3.5307312	5/30/10
Common Kingfisher	43.6132111	3.8949108	6/5/10
Common Kingfisher	43.6132111	3.8949108	6/5/10
Common Kingfisher	43.0436136	2.954421	8/10/10
Common Kingfisher	43.0604851	2.9562235	8/26/10
Common Kingfisher	43.0000492	3.0445862	9/20/10
Common Kingfisher	43.0410417	3.0604649	9/21/10
Common Kingfisher	42.8320134	2.9502797	9/22/10
Common Kingfisher	42.9584326	3.0337715	9/5/10
Common Kingfisher	42.9584326	3.0337715	9/16/10
Common Kingfisher	42.9584326	3.0337715	10/22/10
Common Kingfisher	42.9584326	3.0337715	10/28/10
Common Kingfisher	43.557008	3.9121628	11/1/10
Common Kingfisher	43.0213411	3.03478	11/3/10
Common Kingfisher	43.557008	3.9121628	11/10/10
Common Kingfisher	43.5978599	4.0265751	11/6/10
Common Kingfisher	43.5978599	4.0265751	11/6/10
Common Kingfisher	43.557008	3.9121628	11/10/10
Common Kingfisher	43.5978599	4.0265751	11/6/10
Common Kingfisher	43.557008	3.9121628	11/1/10
Common Kingfisher	43.0410417	3.0604649	11/9/10
Common Kingfisher	43.0318039	3.0011773	12/17/10
Common Kingfisher	43.0410417	3.0604649	12/11/10
Common Kingfisher	42.7991479	3.021884	12/21/10
Common Kingfisher	43.557008	3.9121628	1/2/11
Common Kingfisher	43.557008	3.9121628	1/2/11
Common Kingfisher	42.885524	3.0495429	2/14/11
Common Kingfisher	42.9786557	3.0105114	3/13/11
Common Kingfisher	43.0213411	3.03478	3/1/11
Common Kingfisher	43.8793775	4.0153098	8/29/11
Common Kingfisher	43.5978599	4.0265751	8/14/11
Common Kingfisher	42.9922178	3.0429125	8/21/11
Common Kingfisher	42.7911708	2.7649605	10/26/11
Common Kingfisher	43.5978599	4.0265751	10/2/11
Common Kingfisher	42.9584326	3.0337715	10/15/11
Common Kingfisher	43.0000492	3.0445862	10/21/11
Common Kingfisher	42.9922178	3.0429125	10/25/11
Common Kingfisher	42.9786557	3.0105114	11/7/11
Common Kingfisher	43.0821458	3.1000328	11/7/11
Common Kingfisher	43.1113684	3.0434704	11/7/11
Common Kingfisher	43.1113684	3.0434704	11/8/11
Common Kingfisher	43.0821458	3.1000328	11/8/11
Common Kingfisher	43.0499802	2.993989	11/13/11
Common Kingfisher	43.0151285	3.0645418	11/20/11
Common Kingfisher	43.033639	3.0158329	11/23/11
Common Kingfisher	43.0410417	3.0604649	11/28/11
Common Kingfisher	43.0795065	3.0714941	11/10/11
Common Kingfisher	43.084835	3.0985308	11/12/11
Common Kingfisher	43.5978599	4.0265751	11/27/11
Common Kingfisher	43.0000492	3.0445862	12/23/11
Common Kingfisher	43.0000492	3.0445862	12/8/11
Common Kingfisher	43.5174977	3.8426828	1/15/12
Common Kingfisher	43.0094814	3.0468018	1/14/12
Common Kingfisher	43.557008	3.9121628	3/17/12
Common Kingfisher	43.3203677	3.4729062	6/6/12
Common Kingfisher	43.701024	3.5608552	7/20/12
Common Kingfisher	43.0000492	3.0445862	8/17/12
Common Kingfisher	43.6194288	4.2591925	8/12/12
Common Kingfisher	43.0000492	3.0445862	10/3/12
Common Kingfisher	43.0000492	3.0445862	11/1/12
Common Kingfisher	43.8345268	2.5048828	8/6/88
Common Kingfisher	43.8345268	2.5048828	8/6/88
Common Kingfisher	42.8095068	0.2526855	8/4/90
Common Kingfisher	42.8095068	0.2526855	8/4/90
Common Kingfisher	43.5994024	1.4390709	12/18/92
Common Kingfisher	42.9353123	-0.0817108	7/7/93
Common Kingfisher	44.7261539	1.9010772	5/14/94
Common Kingfisher	43.2847035	0.4161072	2/10/07
Common Kingfisher	44.5066827	1.1307818	6/22/07
Common Kingfisher	43.2847035	0.4161072	8/7/07
Common Kingfisher	44.4557169	1.4991188	9/24/07
Common Kingfisher	43.7668335	1.3390787	10/1/08
Common Kingfisher	43.0936292	1.8781986	7/16/10
Common Kingfisher	43.0936292	1.8781986	7/16/10
Common Kingfisher	42.9977645	-0.0835927	7/9/10
Common Kingfisher	42.9977645	-0.0835927	7/9/10
Common Kingfisher	43.0936292	1.8781986	7/16/10
Common Kingfisher	42.986897	-0.0733316	7/28/11
Common Kingfisher	43.0225135	-0.0828052	7/16/11
Common Kingfisher	42.986897	-0.0733316	7/22/11
Common Kingfisher	42.986897	-0.0733316	9/3/11
Common Kingfisher	42.9957099	-0.0800908	9/21/11
Common Kingfisher	43.5127163	0.4126954	9/25/11
Common Kingfisher	43.3503836	0.2271171	10/2/11
Common Kingfisher	43.263923	1.6608238	11/9/11
Common Kingfisher	44.8910701	1.5792794	6/27/12
Common Kingfisher	50.8742279	1.7212486	5/8/99
Common Kingfisher	49.6631128	0.158524	10/31/88
Common Kingfisher	49.6631128	0.158524	9/23/89
Common Kingfisher	49.6631128	0.158524	9/30/89
Common Kingfisher	49.6631128	0.158524	9/16/89
Common Kingfisher	49.6631128	0.158524	9/17/89
Common Kingfisher	49.6631128	0.158524	10/1/89
Common Kingfisher	49.6631128	0.158524	10/7/89
Common Kingfisher	49.6631128	0.158524	11/11/89
Common Kingfisher	49.6631128	0.158524	11/12/89
Common Kingfisher	47.2934352	-1.5681696	10/5/89
Common Kingfisher	47.3445516	-1.2798858	4/6/95
Common Kingfisher	47.3445516	-1.2798858	4/6/95
Common Kingfisher	47.5014312	-0.5413342	6/9/07
Common Kingfisher	47.29679	-2.5119075	9/13/10
Common Kingfisher	46.7189458	-2.3356891	10/3/10
Common Kingfisher	47.2976846	-2.510891	12/28/10
Common Kingfisher	47.2976846	-2.510891	12/28/10
Common Kingfisher	47.2553931	-1.5498018	1/1/11
Common Kingfisher	47.2553931	-1.5498018	1/1/11
Common Kingfisher	47.2206466	-1.7003703	3/31/11
Common Kingfisher	47.3926625	-1.4823711	4/20/11
Common Kingfisher	47.4987058	-1.3656521	7/4/11
Common Kingfisher	47.4987058	-1.3656521	7/4/11
Common Kingfisher	47.3573544	-1.2048612	9/17/11
Common Kingfisher	47.4167005	-0.5924301	9/5/12
Common Kingfisher	47.4214099	-0.6081586	9/5/12
Common Kingfisher	47.4167005	-0.5924301	9/5/12
Common Kingfisher	47.4214099	-0.6081586	9/5/12
Common Kingfisher	47.4167005	-0.5924301	9/5/12
Common Kingfisher	47.4214099	-0.6081586	9/5/12
Common Kingfisher	49.1650937	2.5084877	8/15/09
Common Kingfisher	49.3464311	2.5325203	6/18/10
Common Kingfisher	49.791516	3.428936	7/24/10
Common Kingfisher	49.7424535	3.3731461	7/24/10
Common Kingfisher	45.47873	-0.7811022	9/29/94
Common Kingfisher	45.47873	-0.7811022	9/29/94
Common Kingfisher	46.6882501	0.3871822	8/31/96
Common Kingfisher	46.2016959	-1.4242744	1/15/10
Common Kingfisher	46.3222749	-1.0663605	8/2/10
Common Kingfisher	46.3222749	-1.0663605	8/11/10
Common Kingfisher	46.5123564	-0.1071811	4/28/11
Common Kingfisher	46.5123564	-0.1071811	4/28/11
Common Kingfisher	45.3642526	-0.5300045	7/2/11
Common Kingfisher	46.2406816	-1.5349317	8/2/11
Common Kingfisher	45.9193932	-0.9746933	8/29/11
Common Kingfisher	46.2406816	-1.5349317	8/31/11
Common Kingfisher	46.0573734	-0.4438706	8/10/12
Common Kingfisher	43.8622575	5.8708191	3/26/72
Common Kingfisher	43.6950422	7.2849602	12/18/78
Common Kingfisher	43.6206677	4.5483398	5/28/84
Common Kingfisher	43.566213	4.5752907	6/2/84
Common Kingfisher	43.4904899	4.7080951	6/3/84
Common Kingfisher	43.555117	4.5789642	8/6/86
Common Kingfisher	43.52411	4.636486	9/21/89
Common Kingfisher	43.6206677	4.5483398	12/25/89
Common Kingfisher	43.6206677	4.5483398	12/26/89
Common Kingfisher	43.57485	4.5541708	8/30/91
Common Kingfisher	43.5193026	7.0478153	9/26/93
Common Kingfisher	43.657937	7.2005081	10/10/93
Common Kingfisher	43.657937	7.2005081	11/28/93
Common Kingfisher	43.657937	7.2005081	11/6/93
Common Kingfisher	43.657937	7.2005081	11/10/93
Common Kingfisher	43.657937	7.2005081	12/4/93
Common Kingfisher	43.657937	7.2005081	12/5/93
Common Kingfisher	43.657937	7.2005081	12/28/93
Common Kingfisher	43.657937	7.2005081	1/29/94
Common Kingfisher	43.657937	7.2005081	1/22/94
Common Kingfisher	43.657937	7.2005081	2/6/94
Common Kingfisher	43.657937	7.2005081	3/13/94
Common Kingfisher	43.657937	7.2005081	4/17/94
Common Kingfisher	43.6987846	7.2510571	5/5/94
Common Kingfisher	43.5596034	4.5295376	5/11/94
Common Kingfisher	43.657937	7.2005081	8/13/95
Common Kingfisher	43.657937	7.2005081	8/18/95
Common Kingfisher	43.657937	7.2005081	8/19/95
Common Kingfisher	43.657937	7.2005081	8/20/95
Common Kingfisher	43.5193026	7.0478153	8/24/95
Common Kingfisher	43.657937	7.2005081	8/22/95
Common Kingfisher	43.657937	7.2005081	8/25/95
Common Kingfisher	43.657937	7.2005081	8/22/96
Common Kingfisher	43.657937	7.2005081	8/23/96
Common Kingfisher	43.5193026	7.0478153	8/21/96
Common Kingfisher	43.657937	7.2005081	6/27/97
Common Kingfisher	43.5193026	7.0478153	8/14/97
Common Kingfisher	43.657937	7.2005081	7/27/98
Common Kingfisher	43.657937	7.2005081	7/28/98
Common Kingfisher	43.657937	7.2005081	7/29/98
Common Kingfisher	43.657937	7.2005081	8/20/98
Common Kingfisher	43.657937	7.2005081	8/1/98
Common Kingfisher	43.657937	7.2005081	8/4/98
Common Kingfisher	43.5193026	7.0478153	12/22/98
Common Kingfisher	43.657937	7.2005081	12/18/98
Common Kingfisher	43.657937	7.2005081	12/19/98
Common Kingfisher	43.657937	7.2005081	12/21/98
Common Kingfisher	43.657937	7.2005081	12/23/98
Common Kingfisher	43.657937	7.2005081	12/26/98
Common Kingfisher	43.657937	7.2005081	1/2/99
Common Kingfisher	43.657937	7.2005081	8/22/99
Common Kingfisher	43.657937	7.2005081	8/25/99
Common Kingfisher	43.657937	7.2005081	8/26/99
Common Kingfisher	43.657937	7.2005081	8/30/99
Common Kingfisher	43.657937	7.2005081	8/31/99
Common Kingfisher	43.657937	7.2005081	8/20/99
Common Kingfisher	43.657937	7.2005081	12/31/00
Common Kingfisher	43.657937	7.2005081	8/14/01
Common Kingfisher	43.5193026	7.0478153	12/28/01
Common Kingfisher	43.4003082	6.7244911	1/10/02
Common Kingfisher	43.6843842	4.7740746	5/15/03
Common Kingfisher	43.657937	7.2005081	8/28/03
Common Kingfisher	43.2291951	5.0537109	9/26/03
Common Kingfisher	43.566213	4.5752907	3/21/04
Common Kingfisher	43.657937	7.2005081	8/24/04
Common Kingfisher	43.657937	7.2005081	8/27/04
Common Kingfisher	43.5326204	4.4439697	8/3/04
Common Kingfisher	43.5326204	4.4439697	8/4/04
Common Kingfisher	43.657937	7.2005081	9/11/04
Common Kingfisher	43.657937	7.2005081	9/7/05
Common Kingfisher	43.9981268	5.059113	5/27/06
Common Kingfisher	43.9981268	5.059113	5/27/06
Common Kingfisher	43.566213	4.5752907	6/16/07
Common Kingfisher	43.566213	4.5752907	7/7/07
Common Kingfisher	43.4064193	4.7299576	9/3/07
Common Kingfisher	43.5883489	4.7902107	9/4/07
Common Kingfisher	43.566213	4.5752907	12/22/09
Common Kingfisher	43.5348004	4.6445508	3/16/10
Common Kingfisher	43.5883489	4.4439697	5/23/10
Common Kingfisher	43.7606804	5.5075836	2/5/11
Common Kingfisher	43.6717208	5.4671574	3/18/11
Common Kingfisher	43.6717208	5.4671574	3/18/11
Common Kingfisher	43.6717208	5.4671574	3/18/11
Common Kingfisher	43.5443177	4.7560501	8/5/11
Common Kingfisher	43.5497301	4.3543625	8/25/11
Common Kingfisher	43.5832613	4.6942306	9/5/11
Common Kingfisher	43.4888418	4.4059521	9/22/11
Common Kingfisher	43.4873654	4.4103241	9/28/11
Common Kingfisher	43.6575758	7.2007012	10/1/11
Common Kingfisher	43.7273205	5.8152866	11/28/11
Common Kingfisher	43.9161037	5.0720465	2/26/12
Common Kingfisher	44.0498501	4.8149352	3/24/12
Common Kingfisher	45.0049782	5.2988434	7/1/87
Common Kingfisher	45.7368595	6.0644531	7/15/99
Common Kingfisher	44.301493	4.5658493	10/15/11
Common Kingfisher	52.0668445	-0.528717	11/20/05
Common Kingfisher	51.8422475	-0.3634286	3/17/12
Common Kingfisher	52.0713174	-0.7342905	1/8/90
Common Kingfisher	52.0775543	-0.7731628	7/1/91
Common Kingfisher	52.0775543	-0.7731628	4/11/92
Common Kingfisher	52.0775543	-0.7731628	6/13/92
Common Kingfisher	52.0914644	-0.7121377	9/10/92
Common Kingfisher	52.0559215	-0.7241879	9/10/92
Common Kingfisher	52.0784305	-0.7771652	9/11/92
Common Kingfisher	52.0559215	-0.7241879	9/12/92
Common Kingfisher	52.0559215	-0.7241879	9/13/92
Common Kingfisher	52.0784305	-0.7771652	10/18/92
Common Kingfisher	52.0559215	-0.7241879	10/31/92
Common Kingfisher	52.0775543	-0.7731628	4/3/93
Common Kingfisher	52.0775543	-0.7731628	4/4/93
Common Kingfisher	52.0775543	-0.7731628	6/6/93
Common Kingfisher	52.0775543	-0.7731628	7/13/95
Common Kingfisher	52.0775543	-0.7731628	8/16/95
Common Kingfisher	52.0775543	-0.7731628	5/5/96
Common Kingfisher	52.0775543	-0.7731628	8/13/96
Common Kingfisher	52.0775543	-0.7731628	9/3/96
Common Kingfisher	52.0775543	-0.7731628	11/30/96
Common Kingfisher	52.0775543	-0.7731628	3/2/97
Common Kingfisher	52.0775543	-0.7731628	4/18/97
Common Kingfisher	52.0775543	-0.7731628	8/1/98
Common Kingfisher	52.0775543	-0.7731628	10/11/98
Common Kingfisher	52.0775543	-0.7731628	3/14/99
Common Kingfisher	52.0565016	-0.7168579	3/20/99
Common Kingfisher	52.0775543	-0.7731628	5/3/99
Common Kingfisher	52.0775543	-0.7731628	6/13/99
Common Kingfisher	52.0383298	-0.7911015	6/1/99
Common Kingfisher	52.0775543	-0.7731628	7/31/99
Common Kingfisher	52.0775543	-0.7731628	8/3/99
Common Kingfisher	52.0775543	-0.7731628	10/24/99
Common Kingfisher	52.0775543	-0.7731628	10/3/99
Common Kingfisher	52.0775543	-0.7731628	1/1/00
Common Kingfisher	52.0775543	-0.7731628	2/27/00
Common Kingfisher	52.0775543	-0.7731628	5/14/00
Common Kingfisher	52.0775543	-0.7731628	7/4/00
Common Kingfisher	52.0775543	-0.7731628	7/22/01
Common Kingfisher	52.0775543	-0.7731628	11/3/01
Common Kingfisher	52.0199658	-0.9647369	12/24/01
Common Kingfisher	52.0775543	-0.7731628	3/26/02
Common Kingfisher	52.0775543	-0.7731628	4/14/02
Common Kingfisher	52.0775543	-0.7731628	5/26/02
Common Kingfisher	52.0775543	-0.7731628	11/2/02
Common Kingfisher	52.0094007	-0.7050133	12/15/02
Common Kingfisher	52.0775543	-0.7731628	3/29/03
Common Kingfisher	52.0775543	-0.7731628	4/27/03
Common Kingfisher	52.0270694	-0.7681417	7/7/03
Common Kingfisher	52.0565016	-0.7168579	9/14/03
Common Kingfisher	52.0565016	-0.7168579	11/6/03
Common Kingfisher	52.0245608	-0.7093048	2/15/06
Common Kingfisher	51.9924121	-0.7849646	2/4/06
Common Kingfisher	51.9924121	-0.7849646	4/4/06
Common Kingfisher	51.7794177	-0.746727	4/21/06
Common Kingfisher	52.025353	-0.7177377	9/6/08
Common Kingfisher	51.4935651	-0.6629508	3/3/10
Common Kingfisher	53.335249	-1.3164595	1/3/87
Common Kingfisher	53.335249	-1.3164595	1/25/87
Common Kingfisher	53.335249	-1.3164595	1/24/87
Common Kingfisher	53.335249	-1.3164595	2/23/87
Common Kingfisher	53.335249	-1.3164595	2/14/87
Common Kingfisher	53.335249	-1.3164595	2/28/87
Common Kingfisher	53.335249	-1.3164595	3/14/87
Common Kingfisher	53.335249	-1.3164595	3/25/87
Common Kingfisher	53.335249	-1.3164595	3/21/87
Common Kingfisher	53.335249	-1.3164595	3/28/87
Common Kingfisher	53.335249	-1.3164595	3/18/87
Common Kingfisher	53.335249	-1.3164595	4/13/87
Common Kingfisher	53.335249	-1.3164595	4/6/87
Common Kingfisher	53.335249	-1.3164595	4/4/87
Common Kingfisher	53.335249	-1.3164595	4/8/87
Common Kingfisher	53.335249	-1.3164595	4/16/87
Common Kingfisher	53.335249	-1.3164595	4/19/87
Common Kingfisher	53.335249	-1.3164595	4/3/87
Common Kingfisher	53.335249	-1.3164595	6/26/87
Common Kingfisher	53.335249	-1.3164595	7/17/87
Common Kingfisher	53.4998918	-1.1092758	2/9/08
Common Kingfisher	53.391941	-1.4429641	3/1/11
Common Kingfisher	53.335249	-1.3164595	12/31/11
Common Kingfisher	53.5572207	-0.9526437	6/17/12
Common Kingfisher	51.4471336	-0.8711815	1/2/85
Common Kingfisher	51.4578554	-0.5510141	1/3/87
Common Kingfisher	51.4578554	-0.5510141	2/6/88
Common Kingfisher	51.3827632	-1.1839163	4/16/88
Common Kingfisher	51.4578554	-0.5510141	10/9/88
Common Kingfisher	51.4578554	-0.5510141	5/8/90
Common Kingfisher	51.4119307	-0.6027368	1/1/91
Common Kingfisher	51.4544117	-0.5488635	12/10/92
Common Kingfisher	51.4578554	-0.5510141	1/11/93
Common Kingfisher	51.4578554	-0.5510141	3/11/93
Common Kingfisher	51.4578554	-0.5510141	4/26/93
Common Kingfisher	51.4578554	-0.5510141	9/18/93
Common Kingfisher	51.4578554	-0.5510141	10/29/93
Common Kingfisher	51.4578554	-0.5510141	1/1/94
Common Kingfisher	51.4578554	-0.5510141	1/23/94
Common Kingfisher	51.4119307	-0.6027368	4/30/94
Common Kingfisher	51.414411	-0.6128311	7/3/94
Common Kingfisher	51.414411	-0.6128311	7/3/94
Common Kingfisher	51.4119307	-0.6027368	11/21/96
Common Kingfisher	51.4578554	-0.5510141	1/8/00
Common Kingfisher	51.4578554	-0.5510141	12/16/00
Common Kingfisher	51.4122162	-0.6027031	2/28/09
Common Kingfisher	51.4575902	-0.54245	1/21/12
Common Kingfisher	51.5342038	-0.698702	7/20/12
Common Kingfisher	52.193591	0.127813	3/26/88
Common Kingfisher	52.3080588	-0.0350189	4/30/88
Common Kingfisher	52.45212	0.16328	7/17/88
Common Kingfisher	52.2040076	0.1129499	10/15/89
Common Kingfisher	52.0940623	0.0777626	12/10/89
Common Kingfisher	52.0916014	0.0541635	5/20/90
Common Kingfisher	52.0916014	0.0541635	7/13/98
Common Kingfisher	52.0916014	0.0541635	9/24/98
Common Kingfisher	52.0916014	0.0541635	10/23/01
Common Kingfisher	52.396313	0.2728699	12/25/03
Common Kingfisher	52.3080588	-0.0350189	2/1/04
Common Kingfisher	52.45212	0.16328	10/2/05
Common Kingfisher	52.2519205	-0.2444458	8/27/06
Common Kingfisher	52.1929822	0.1624775	3/14/08
Common Kingfisher	52.3038603	0.2526855	5/11/08
Common Kingfisher	52.3323102	0.2665043	7/11/08
Common Kingfisher	52.238418	0.1642799	9/12/08
Common Kingfisher	52.0916014	0.0541635	5/10/09
Common Kingfisher	52.0978588	0.0484085	5/28/09
Common Kingfisher	52.238418	0.1642799	6/21/09
Common Kingfisher	52.3080588	-0.0350189	2/27/10
Common Kingfisher	52.45212	0.16328	11/13/11
Common Kingfisher	52.3113123	0.2883911	11/25/11
Common Kingfisher	52.2828923	0.2777878	11/13/11
Common Kingfisher	52.238418	0.1642799	1/23/12
Common Kingfisher	52.1486587	0.2602386	2/25/12
Common Kingfisher	52.0916014	0.0541635	3/3/12
Common Kingfisher	52.0916014	0.0541635	3/1/12
Common Kingfisher	52.0916014	0.0541635	4/29/12
Common Kingfisher	52.0916014	0.0541635	5/10/12
Common Kingfisher	52.3113123	0.2883911	5/18/12
Common Kingfisher	52.3113123	0.2883911	5/31/12
Common Kingfisher	52.0916014	0.0541635	7/14/12
Common Kingfisher	52.0916014	0.0541635	7/8/12
Common Kingfisher	52.0916014	0.0541635	7/7/12
Common Kingfisher	52.1799489	0.0947447	8/22/12
Common Kingfisher	52.45212	0.16328	9/20/12
Common Kingfisher	52.0916014	0.0541635	9/22/12
Common Kingfisher	52.0916014	0.0541635	9/13/12
Common Kingfisher	52.0916014	0.0541635	10/23/12
Common Kingfisher	52.0916014	0.0541635	10/3/12
Common Kingfisher	52.0916014	0.0541635	10/9/12
Common Kingfisher	52.0916014	0.0541635	10/10/12
Common Kingfisher	52.0916014	0.0541635	10/27/12
Common Kingfisher	52.0916014	0.0541635	11/25/12
Common Kingfisher	53.3505513	-2.0808792	8/21/75
Common Kingfisher	53.1321823	-2.4130082	1/1/80
Common Kingfisher	53.2524283	-3.0264759	10/15/00
Common Kingfisher	54.1956082	-3.2682257	8/10/88
Common Kingfisher	54.4208277	-2.9704285	6/24/07
Common Kingfisher	54.412537	-2.9546356	8/29/09
Common Kingfisher	50.351266	-4.4530678	6/1/77
Common Kingfisher	49.9185145	-6.2973976	10/9/83
Common Kingfisher	49.956411	-6.3365364	10/12/83
Common Kingfisher	50.1770081	-5.4387474	10/8/88
Common Kingfisher	49.9185145	-6.2973976	10/12/88
Common Kingfisher	49.9204303	-6.2992516	10/20/88
Common Kingfisher	49.9204303	-6.2992516	10/18/88
Common Kingfisher	49.923947	-6.284893	10/23/88
Common Kingfisher	49.9204303	-6.2992516	10/15/89
Common Kingfisher	49.923947	-6.284893	10/23/89
Common Kingfisher	49.923947	-6.284893	10/22/89
Common Kingfisher	50.1761633	-5.4369317	10/16/89
Common Kingfisher	50.171216	-5.200728	8/26/94
Common Kingfisher	49.923947	-6.284893	10/8/95
Common Kingfisher	49.923947	-6.284893	10/12/98
Common Kingfisher	50.178456	-5.4360759	8/21/00
Common Kingfisher	49.923947	-6.284893	10/12/00
Common Kingfisher	49.923947	-6.284893	10/10/04
Common Kingfisher	49.923947	-6.284893	10/8/04
Common Kingfisher	49.923947	-6.284893	9/8/06
Common Kingfisher	49.9185108	-6.2877417	10/1/06
Common Kingfisher	50.128372	-5.486257	10/5/07
Common Kingfisher	49.9204303	-6.2992516	10/15/08
Common Kingfisher	50.1290523	-5.4850101	8/30/09
Common Kingfisher	50.1290523	-5.4850101	9/18/10
Common Kingfisher	50.128372	-5.486257	10/13/10
Common Kingfisher	50.1759112	-5.4335064	9/13/11
Common Kingfisher	50.1867747	-5.425504	9/14/11
Common Kingfisher	50.178456	-5.4360759	1/17/12
Common Kingfisher	50.3355651	-4.6339906	9/15/12
Common Kingfisher	50.4152102	-4.6702541	9/30/12
Common Kingfisher	50.178456	-5.4360759	9/5/12
Common Kingfisher	50.1893192	-5.4229546	11/3/12
Common Kingfisher	53.137822	-1.4391294	7/30/86
Common Kingfisher	53.137822	-1.4391294	7/25/86
Common Kingfisher	53.137822	-1.4391294	10/28/88
Common Kingfisher	53.0641711	-1.6412759	1/3/05
Common Kingfisher	53.2406671	-1.7279434	1/5/09
Common Kingfisher	53.2461115	-1.7358398	7/4/10
Common Kingfisher	53.0641711	-1.6412759	11/10/10
Common Kingfisher	53.2279967	-1.6122007	7/8/11
Common Kingfisher	50.5971862	-3.416748	1/15/63
Common Kingfisher	50.6308878	-3.3103867	2/22/81
Common Kingfisher	50.6337843	-3.4373474	3/7/82
Common Kingfisher	50.4793657	-3.7617141	8/17/82
Common Kingfisher	50.464345	-4.150371	11/10/84
Common Kingfisher	50.3287375	-3.7380137	4/16/88
Common Kingfisher	50.6377764	-3.4393902	12/30/93
Common Kingfisher	50.6473025	-3.2548139	10/9/99
Common Kingfisher	50.2743661	-3.7623024	8/18/00
Common Kingfisher	50.7885745	-3.1695557	11/25/00
Common Kingfisher	50.7061359	-3.0689185	11/7/00
Common Kingfisher	50.6767724	-3.4762287	10/27/01
Common Kingfisher	51.0780045	-4.1556988	11/10/01
Common Kingfisher	50.6473025	-3.2548139	7/13/02
Common Kingfisher	50.6767724	-3.4762287	9/8/02
Common Kingfisher	50.6473025	-3.2548139	11/8/03
Common Kingfisher	50.5760907	-3.3694755	12/7/03
Common Kingfisher	50.6180212	-3.4212971	12/3/03
Common Kingfisher	50.276458	-3.647797	7/5/04
Common Kingfisher	50.2678551	-3.8739842	9/8/06
Common Kingfisher	50.2678551	-3.8739842	9/6/06
Common Kingfisher	50.6473025	-3.2548139	10/8/06
Common Kingfisher	50.7061359	-3.0689185	11/6/06
Common Kingfisher	50.6598357	-3.4646171	11/24/07
Common Kingfisher	50.6473025	-3.2548139	10/11/08
Common Kingfisher	50.5342107	-3.786956	6/2/09
Common Kingfisher	50.6473025	-3.2548139	11/16/10
Common Kingfisher	50.2609978	-3.7561369	7/16/11
Common Kingfisher	50.4793657	-3.7617141	7/24/11
Common Kingfisher	50.2743661	-3.7623024	8/5/11
Common Kingfisher	50.4156705	-3.5466188	9/11/11
Common Kingfisher	51.0190597	-4.2022028	9/1/11
Common Kingfisher	50.679316	-3.4571837	12/28/11
Common Kingfisher	51.0780045	-4.1556988	12/3/11
Common Kingfisher	50.5383523	-3.5740185	1/22/12
Common Kingfisher	50.7268936	-1.762619	10/3/71
Common Kingfisher	50.7268936	-1.762619	7/30/73
Common Kingfisher	50.7268936	-1.762619	2/1/75
Common Kingfisher	50.6214792	-2.4639845	10/21/79
Common Kingfisher	50.6196277	-2.4605942	4/16/83
Common Kingfisher	50.7243218	-1.7572889	10/18/86
Common Kingfisher	50.7243218	-1.7572889	11/8/87
Common Kingfisher	50.8501741	-1.8546295	8/30/95
Common Kingfisher	50.7167867	-1.968956	9/1/95
Common Kingfisher	50.8190862	-1.8884897	1/23/97
Common Kingfisher	50.6301911	-2.4408531	10/15/97
Common Kingfisher	50.7265676	-2.0328999	10/26/99
Common Kingfisher	50.8501741	-1.8546295	10/19/99
Common Kingfisher	50.6919993	-2.0347452	11/5/00
Common Kingfisher	50.6919993	-2.0347452	10/23/02
Common Kingfisher	50.6301911	-2.4408531	10/11/03
Common Kingfisher	50.692727	-1.9731245	9/14/06
Common Kingfisher	50.6214792	-2.4639845	10/13/07
Common Kingfisher	50.691818	-2.002224	10/23/07
Common Kingfisher	50.6175039	-2.46068	10/30/09
Common Kingfisher	50.6214792	-2.4639845	5/18/11
Common Kingfisher	50.6833765	-1.9488388	9/4/11
