COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE
galah	-35.3	149.2	11/26/12	331
galah	-35.4	149.1	11/18/12	323
galah	-35.3	149.2	11/18/12	323
galah	-35.3	149.2	11/18/12	323
galah	-35.3	149.2	11/19/12	324
galah	-35.3	149.2	11/10/12	315
galah	-35.3	149.2	11/17/12	322
galah	-35.3	148.9	11/11/12	316
galah	-35.2	149	11/1/12	306
galah	-35.3	148.9	11/11/12	316
galah	-35.3	149.1	11/17/12	322
galah	-35.3	149.2	11/3/12	308
galah	-35.3	149.2	11/4/12	309
galah	-35.3	149.2	11/10/12	315
galah	-35.3	149.2	11/15/12	320
galah	-35.3	149.1	11/28/12	333
galah	-35.2	149	11/3/12	308
galah	-35.2	149	11/4/12	309
galah	-35.3	149.2	11/15/12	320
galah	-35.3	149.2	11/24/12	329
galah	-35.4	149.1	11/25/12	330
galah	-35.3	149.2	11/25/12	330
galah	-35.3	149.2	11/26/12	331
galah	-35.3	149.1	11/26/12	331
galah	-35.3	149.2	11/29/12	334
galah	-35.3	149.2	11/28/12	333
galah	-31.3	149	6/15/74	167
galah	-29	151.5	7/6/74	189
galah	-35.3	146.2	5/13/76	135
galah	-31.3	142.3	5/15/76	137
galah	-35	144.9	2/26/83	56
galah	-33.6	150.8	9/19/83	263
galah	-34.7	150.7	9/20/83	264
galah	-33.6	150.5	6/22/85	174
galah	-33.9	151.2	1/1/86	1
galah	-33.7	150.3	4/18/86	109
galah	-33.7	150.3	4/16/86	107
galah	-34.6	150.8	6/20/86	172
galah	-33.7	150.3	6/21/86	173
galah	-33.9	151.2	3/14/87	75
galah	-33.7	150.3	3/15/87	76
galah	-33.7	150.3	3/17/87	78
galah	-34.1	151	3/18/87	79
galah	-33.6	150.7	11/11/87	316
galah	-32.8	149.2	4/1/88	92
galah	-33.9	151.2	7/9/88	192
galah	-33.9	151.2	7/10/88	193
galah	-34.1	151	8/4/88	217
galah	-34.1	151	8/3/88	216
galah	-36.2	150.1	5/25/89	147
galah	-33.9	151.2	5/26/89	148
galah	-34.7	146.4	10/14/89	288
galah	-35.7	147.3	12/17/89	352
galah	-33.8	151.1	1/20/90	20
galah	-33.5	151.4	11/5/90	310
galah	-31.6	152.8	11/8/90	313
galah	-33.9	151.2	11/29/90	334
galah	-37.2	150	12/22/90	357
galah	-34.1	146.3	12/27/90	362
galah	-34.1	146.3	12/29/90	364
galah	-35.7	150.2	12/24/90	359
galah	-36.8	149.9	12/21/90	356
galah	-35.3	148.7	12/26/90	361
galah	-31.3	149	12/31/90	366
galah	-34.1	146.3	12/28/90	363
galah	-31.3	149	1/1/91	1
galah	-31.3	149	1/2/91	2
galah	-30.3	150.1	1/3/91	3
galah	-33.9	151.2	8/12/91	225
galah	-33.9	151.2	5/30/92	152
galah	-35.5	144.9	1/7/93	7
galah	-33.6	150.5	1/15/93	15
galah	-33.7	150.3	2/21/94	51
galah	-33.9	151.2	7/3/94	186
galah	-33.9	151.2	7/3/94	186
galah	-33.5	147.9	11/29/94	334
galah	-33.9	151.2	6/24/95	176
galah	-35.6	144.7	7/25/95	208
galah	-31.9	152.4	7/16/95	199
galah	-31.9	152.4	7/16/95	199
galah	-32.3	150.9	1/21/96	21
galah	-29.7	151.7	2/11/96	41
galah	-33.9	151.2	2/25/96	55
galah	-34	151.2	3/8/96	69
galah	-33.6	150.5	3/9/96	70
galah	-34.1	151	3/10/96	71
galah	-30.5	151.7	3/14/96	75
galah	-32.3	148.6	4/14/96	105
galah	-29.9	150.6	4/26/96	117
galah	-29.7	151.7	5/8/96	130
galah	-31.4	152.9	5/18/96	140
galah	-29.6	151.5	6/25/96	177
galah	-28.6	153.6	6/8/96	160
galah	-28.9	153.6	6/9/96	161
galah	-29.7	151.7	7/28/96	211
galah	-29.7	151.7	8/5/96	218
galah	-29.7	151.7	8/27/96	240
galah	-30.5	151.7	9/7/96	251
galah	-28.9	152.1	9/8/96	252
galah	-34.7	150.7	10/7/96	281
galah	-29.7	151.6	10/22/96	296
galah	-29.7	151.7	11/20/96	325
galah	-29.4	151.7	11/17/96	322
galah	-30.5	151.4	11/6/96	311
galah	-29.2	151.8	12/5/96	340
galah	-29.7	151.7	12/16/96	351
galah	-33.9	151.2	2/25/97	55
galah	-33.6	151.2	2/27/97	57
galah	-33.7	151.1	2/28/97	58
galah	-34	147.1	5/24/97	146
