COMMON NAME	LATITUDE	LONGITUDE	OBSERVATION DATE	SERIAL DATE	1=Blue-and-yellow // 2=Blue-headed // 3=
macaw	-9.8	-56.0	9/27/11	271	4
macaw	-9.6	-55.9	9/27/11	271	11
macaw	-9.8	-56.0	9/27/11	271	11
macaw	-9.8	-56.0	9/28/11	272	1
macaw	-9.6	-55.9	9/28/11	272	4
macaw	-9.6	-55.9	9/28/11	272	11
macaw	-9.6	-55.9	9/29/11	273	1
macaw	-9.6	-55.9	9/29/11	273	1
macaw	-9.6	-55.9	9/29/11	273	8
macaw	-9.6	-55.9	9/29/11	273	8
macaw	-9.6	-55.9	9/30/11	274	1
macaw	-9.6	-55.9	9/30/11	274	4
macaw	24.0	-104.8	9/30/11	274	7
macaw	24.0	-104.8	9/30/11	274	7
macaw	24.0	-104.8	9/30/11	274	7
macaw	24.0	-104.8	9/30/11	274	7
macaw	-9.6	-55.9	10/1/11	275	1
macaw	-9.6	-55.9	10/1/11	275	1
macaw	-9.6	-55.9	10/1/11	275	1
macaw	-9.6	-55.9	10/1/11	275	4
macaw	-9.6	-55.9	10/1/11	275	4
macaw	-10.9	-65.4	10/2/11	276	1
macaw	-9.6	-55.9	10/2/11	276	1
macaw	-10.9	-65.4	10/2/11	276	4
macaw	-9.6	-55.9	10/2/11	276	11
macaw	-9.6	-55.9	10/3/11	277	6
macaw	-9.6	-55.9	10/3/11	277	8
macaw	-9.6	-55.9	10/3/11	277	11
macaw	-9.6	-55.9	10/4/11	278	1
macaw	-9.6	-55.9	10/4/11	278	1
macaw	-9.6	-55.9	10/4/11	278	4
macaw	-9.6	-55.9	10/4/11	278	8
macaw	-9.6	-55.9	10/5/11	279	1
macaw	23.6	-105.9	10/5/11	279	7
macaw	23.6	-105.9	10/5/11	279	7
macaw	-9.6	-55.9	10/6/11	280	1
macaw	-9.6	-55.9	10/6/11	280	4
macaw	-9.6	-55.9	10/6/11	280	8
macaw	-9.6	-55.9	10/7/11	281	1
macaw	18.4	-66.1	10/7/11	281	1
macaw	-9.6	-55.9	10/7/11	281	4
macaw	23.6	-105.9	10/7/11	281	7
macaw	23.4	-105.9	10/7/11	281	7
macaw	-9.6	-55.9	10/8/11	282	1
macaw	-9.6	-55.9	10/8/11	282	1
macaw	-9.6	-55.9	10/8/11	282	4
macaw	-9.6	-55.9	10/8/11	282	4
macaw	23.6	-105.9	10/8/11	282	7
macaw	23.6	-105.9	10/8/11	282	7
macaw	23.6	-105.9	10/8/11	282	7
macaw	-9.6	-55.9	10/9/11	283	1
macaw	-17.2	-62.9	10/9/11	283	4
macaw	9.7	-84.7	10/9/11	283	11
macaw	25.7	-80.3	10/10/11	284	4
macaw	-9.6	-55.9	10/10/11	284	8
macaw	-9.8	-56.0	10/10/11	284	11
macaw	-18.1	-63.2	10/10/11	284	12
macaw	-19.0	-63.4	10/10/11	284	12
macaw	-9.6	-55.9	10/11/11	285	1
macaw	-9.6	-55.9	10/11/11	285	1
macaw	-9.6	-55.9	10/11/11	285	4
macaw	10.4	-84.0	10/11/11	285	5
macaw	-9.6	-55.9	10/11/11	285	8
macaw	-9.6	-55.9	10/11/11	285	11
macaw	-9.6	-55.9	10/12/11	286	1
macaw	-15.5	-55.8	10/12/11	286	1
macaw	-4.5	-73.9	10/12/11	286	1
macaw	-15.5	-55.8	10/12/11	286	3
macaw	-9.6	-55.9	10/12/11	286	4
macaw	-15.5	-55.8	10/12/11	286	6
macaw	-9.6	-55.9	10/12/11	286	8
macaw	-15.5	-55.8	10/12/11	286	8
macaw	-4.5	-73.9	10/12/11	286	9
macaw	-15.5	-55.8	10/12/11	286	10
macaw	-9.6	-55.9	10/12/11	286	11
macaw	-4.5	-73.9	10/12/11	286	11
macaw	-15.5	-55.8	10/12/11	286	12
macaw	-9.6	-55.9	10/13/11	287	1
macaw	-9.6	-55.9	10/13/11	287	1
macaw	10.5	-84.1	10/13/11	287	5
macaw	-9.6	-55.9	10/13/11	287	6
macaw	10.5	-84.1	10/13/11	287	11
macaw	-9.6	-55.9	10/14/11	288	1
macaw	18.4	-66.1	10/14/11	288	1
macaw	18.4	-66.1	10/14/11	288	1
macaw	18.4	-66.1	10/14/11	288	1
macaw	18.4	-66.1	10/14/11	288	1
macaw	18.4	-66.1	10/14/11	288	1
macaw	18.4	-66.1	10/14/11	288	1
macaw	-9.6	-55.9	10/14/11	288	4
macaw	10.4	-84.0	10/14/11	288	5
macaw	-9.6	-55.9	10/14/11	288	11
macaw	10.8	-68.3	10/15/11	289	4
macaw	10.4	-84.0	10/15/11	289	5
macaw	6.4	-58.2	10/15/11	289	10
macaw	10.5	-66.8	10/16/11	290	1
macaw	10.5	-66.8	10/16/11	290	4
macaw	10.5	-84.1	10/16/11	290	5
macaw	9.8	-84.6	10/17/11	291	11
macaw	10.4	-84.0	10/18/11	292	5
macaw	10.5	-66.9	10/19/11	293	1
macaw	-0.7	-77.6	10/19/11	293	4
macaw	-0.7	-77.6	10/19/11	293	7
macaw	10.4	-84.0	10/20/11	294	5
macaw	10.4	-84.0	10/21/11	295	5
macaw	26.2	-80.1	10/23/11	297	4
macaw	25.7	-80.3	10/25/11	299	1
macaw	11.0	-84.4	10/25/11	299	5
macaw	25.7	-80.3	10/26/11	300	1
macaw	-3.9	-73.5	10/26/11	300	9
macaw	-9.3	-76.0	10/27/11	301	2
macaw	-9.3	-76.0	10/27/11	301	4
macaw	-0.5	-76.5	10/28/11	302	1
macaw	10.4	-84.0	10/28/11	302	5
macaw	10.4	-84.0	10/28/11	302	11
macaw	-15.0	-68.4	10/29/11	303	7
macaw	-15.0	-68.4	10/29/11	303	7
macaw	9.7	-84.7	10/29/11	303	11
macaw	10.6	-66.9	10/30/11	304	4
macaw	-0.5	-76.5	10/30/11	304	9
macaw	-0.7	-77.6	10/31/11	305	4
macaw	20.7	-105.2	10/31/11	305	7
macaw	-0.7	-77.6	11/1/11	306	4
macaw	-15.0	-68.5	11/1/11	306	7
macaw	-0.7	-77.6	11/2/11	307	4
macaw	-0.7	-77.6	11/3/11	308	4
macaw	-0.7	-77.6	11/3/11	308	7
macaw	20.6	-105.2	11/3/11	308	7
macaw	-12.9	-71.4	11/4/11	309	2
macaw	-12.9	-71.4	11/4/11	309	4
macaw	-14.9	-68.3	11/4/11	309	7
macaw	-12.5	-71.1	11/5/11	310	1
macaw	-12.5	-71.1	11/5/11	310	2
macaw	-12.9	-71.4	11/5/11	310	2
macaw	-12.5	-71.1	11/5/11	310	4
macaw	-12.9	-71.4	11/5/11	310	4
macaw	-12.5	-71.1	11/5/11	310	8
macaw	-12.9	-71.4	11/5/11	310	8
macaw	5.3	-58.0	11/5/11	310	10
macaw	9.7	-84.7	11/5/11	310	11
macaw	-12.9	-71.4	11/5/11	310	11
macaw	-12.5	-71.1	11/6/11	311	1
macaw	25.7	-80.3	11/6/11	311	1
macaw	-12.5	-71.1	11/6/11	311	2
macaw	-12.9	-71.4	11/6/11	311	4
macaw	-12.9	-71.4	11/6/11	311	4
macaw	-12.5	-71.1	11/6/11	311	8
macaw	-12.9	-71.4	11/6/11	311	9
macaw	-12.9	-71.4	11/6/11	311	11
macaw	-12.5	-71.1	11/6/11	311	11
macaw	-9.3	-76.0	11/7/11	312	2
macaw	9.7	-84.7	11/7/11	312	11
macaw	9.5	-84.5	11/7/11	312	11
macaw	9.7	-84.7	11/7/11	312	11
macaw	9.7	-84.7	11/7/11	312	11
macaw	9.8	-84.6	11/7/11	312	11
macaw	9.7	-84.7	11/7/11	312	11
macaw	-9.3	-76.0	11/8/11	313	2
macaw	9.7	-84.7	11/8/11	313	11
macaw	9.8	-84.6	11/8/11	313	11
macaw	9.7	-84.7	11/8/11	313	11
macaw	9.7	-84.7	11/8/11	313	11
macaw	9.7	-84.7	11/8/11	313	11
macaw	-3.3	-73.0	11/8/11	313	11
macaw	10.4	-84.0	11/9/11	314	5
macaw	10.4	-84.0	11/9/11	314	5
macaw	10.3	-85.0	11/9/11	314	11
macaw	9.7	-84.7	11/9/11	314	11
macaw	9.8	-84.6	11/9/11	314	11
macaw	9.5	-84.5	11/9/11	314	11
macaw	9.7	-84.7	11/9/11	314	11
macaw	9.7	-84.7	11/9/11	314	11
macaw	9.8	-84.6	11/9/11	314	11
macaw	9.7	-84.7	11/9/11	314	11
macaw	20.0	-105.1	11/10/11	315	7
macaw	-14.8	-64.9	11/10/11	315	8
macaw	-12.9	-71.4	11/11/11	316	1
macaw	-12.9	-71.4	11/12/11	317	4
macaw	-12.9	-71.4	11/12/11	317	9
macaw	-12.9	-71.4	11/13/11	318	4
macaw	-12.9	-71.4	11/13/11	318	8
macaw	-12.6	-69.1	11/14/11	319	1
macaw	-12.6	-69.2	11/14/11	319	2
macaw	-12.6	-69.2	11/14/11	319	4
macaw	-12.6	-69.1	11/14/11	319	4
macaw	-2.2	-80.1	11/14/11	319	5
macaw	10.4	-85.3	11/14/11	319	11
macaw	9.8	-84.6	11/14/11	319	11
macaw	9.8	-84.6	11/14/11	319	11
macaw	9.8	-84.6	11/14/11	319	11
macaw	-12.4	-70.7	11/15/11	320	1
macaw	-11.4	-69.5	11/15/11	320	2
macaw	-11.4	-69.5	11/15/11	320	4
macaw	-12.9	-69.4	11/15/11	320	4
macaw	-12.4	-70.7	11/15/11	320	4
macaw	-12.6	-71.2	11/15/11	320	4
macaw	-11.4	-69.5	11/15/11	320	8
macaw	-12.4	-70.7	11/15/11	320	8
macaw	10.4	-85.3	11/15/11	320	11
macaw	9.8	-84.6	11/15/11	320	11
macaw	-11.4	-69.5	11/15/11	320	11
macaw	-12.4	-70.7	11/15/11	320	11
macaw	-12.4	-70.7	11/16/11	321	1
macaw	-12.4	-70.7	11/16/11	321	1
macaw	-11.5	-69.5	11/16/11	321	2
macaw	-11.5	-69.5	11/16/11	321	4
macaw	-12.6	-69.2	11/16/11	321	4
macaw	-12.4	-70.7	11/16/11	321	4
macaw	10.4	-67.7	11/16/11	321	4
macaw	20.7	-105.2	11/16/11	321	7
macaw	20.7	-105.2	11/16/11	321	7
macaw	-12.4	-70.7	11/16/11	321	8
macaw	-12.4	-70.7	11/16/11	321	8
macaw	9.8	-84.6	11/16/11	321	11
macaw	-12.4	-70.7	11/16/11	321	11
macaw	-12.4	-70.7	11/16/11	321	11
macaw	-12.4	-70.7	11/17/11	322	1
macaw	-11.5	-69.5	11/17/11	322	2
macaw	-11.5	-69.5	11/17/11	322	4
macaw	-12.8	-69.4	11/17/11	322	4
macaw	-12.4	-70.7	11/17/11	322	4
macaw	10.7	-84.2	11/17/11	322	5
macaw	-12.8	-69.4	11/17/11	322	8
macaw	-12.4	-70.7	11/17/11	322	8
macaw	10.7	-84.2	11/17/11	322	11
macaw	10.4	-85.4	11/17/11	322	11
macaw	-12.8	-69.4	11/17/11	322	11
macaw	-12.4	-70.7	11/17/11	322	11
macaw	-12.5	-68.9	11/18/11	323	1
macaw	-11.5	-69.5	11/18/11	323	2
macaw	-11.5	-69.5	11/18/11	323	4
macaw	10.5	-83.5	11/18/11	323	5
macaw	9.8	-84.7	11/18/11	323	11
macaw	9.8	-84.6	11/18/11	323	11
macaw	-11.5	-69.5	11/18/11	323	11
macaw	-14.8	-64.9	11/19/11	324	1
macaw	-12.9	-69.4	11/19/11	324	1
macaw	-12.9	-69.4	11/19/11	324	1
macaw	-11.5	-69.5	11/19/11	324	2
macaw	-11.5	-69.5	11/19/11	324	4
macaw	-12.9	-69.4	11/19/11	324	4
macaw	-12.9	-69.4	11/19/11	324	4
macaw	-12.5	-69.0	11/19/11	324	4
macaw	-13.1	-71.6	11/19/11	324	7
macaw	-12.9	-69.4	11/19/11	324	8
macaw	-12.9	-69.4	11/19/11	324	8
macaw	-13.2	-70.7	11/19/11	324	9
macaw	-12.6	-69.0	11/19/11	324	9
macaw	10.7	-84.2	11/19/11	324	11
macaw	9.8	-84.6	11/19/11	324	11
macaw	9.8	-84.7	11/19/11	324	11
macaw	10.2	-61.6	11/20/11	325	1
macaw	-12.9	-71.4	11/20/11	325	4
macaw	-11.5	-69.5	11/20/11	325	4
macaw	10.4	-85.4	11/20/11	325	11
macaw	8.6	-83.7	11/20/11	325	11
macaw	9.7	-84.7	11/20/11	325	11
macaw	-11.5	-69.5	11/20/11	325	11
macaw	8.9	-68.1	11/20/11	325	11
macaw	-12.9	-71.4	11/21/11	326	1
macaw	-12.9	-69.4	11/21/11	326	1
macaw	-12.9	-69.4	11/21/11	326	1
macaw	-11.4	-69.5	11/21/11	326	2
macaw	-12.9	-71.4	11/21/11	326	4
macaw	-11.4	-69.5	11/21/11	326	4
macaw	-12.9	-69.4	11/21/11	326	4
macaw	-12.9	-69.4	11/21/11	326	4
macaw	10.5	-84.1	11/21/11	326	5
macaw	-11.4	-69.5	11/21/11	326	9
macaw	-12.9	-69.4	11/21/11	326	11
macaw	-12.9	-69.4	11/21/11	326	11
macaw	-12.9	-71.4	11/22/11	327	1
macaw	-12.0	-69.1	11/22/11	327	2
macaw	-12.9	-71.4	11/22/11	327	2
macaw	-12.9	-71.4	11/22/11	327	4
macaw	-12.5	-69.0	11/22/11	327	4
macaw	23.4	-105.8	11/22/11	327	7
macaw	23.5	-105.8	11/22/11	327	7
macaw	23.4	-105.8	11/22/11	327	7
macaw	-12.0	-69.1	11/22/11	327	9
macaw	-12.9	-71.4	11/22/11	327	9
macaw	-22.5	-43.0	11/23/11	328	3
macaw	23.4	-105.9	11/23/11	328	7
macaw	23.4	-105.9	11/23/11	328	7
macaw	23.4	-105.9	11/23/11	328	7
macaw	-12.8	-71.4	11/23/11	328	8
macaw	-13.1	-71.5	11/24/11	329	2
macaw	-22.3	-42.7	11/24/11	329	3
macaw	10.5	-84.1	11/24/11	329	5
macaw	-12.8	-71.4	11/24/11	329	8
macaw	10.7	-84.2	11/24/11	329	11
macaw	8.9	-83.5	11/24/11	329	11
macaw	-0.7	-77.6	11/25/11	330	4
macaw	-0.7	-77.6	11/25/11	330	4
macaw	10.7	-84.2	11/25/11	330	5
macaw	10.4	-84.0	11/25/11	330	5
macaw	-0.7	-77.6	11/25/11	330	7
macaw	-0.7	-77.6	11/25/11	330	7
macaw	-0.7	-77.6	11/25/11	330	7
macaw	-0.7	-77.6	11/25/11	330	7
macaw	-0.7	-77.6	11/25/11	330	9
macaw	10.7	-84.2	11/25/11	330	11
macaw	-0.5	-76.4	11/26/11	331	1
macaw	-0.7	-77.6	11/26/11	331	4
macaw	-0.7	-77.6	11/26/11	331	4
macaw	-0.7	-77.6	11/26/11	331	7
macaw	-0.7	-77.6	11/26/11	331	7
macaw	10.5	-84.0	11/27/11	332	5
macaw	10.5	-84.1	11/28/11	333	5
macaw	25.7	-80.3	11/29/11	334	1
macaw	25.9	-80.2	12/2/11	337	4
macaw	25.7	-80.3	12/3/11	338	1
macaw	25.7	-80.3	12/3/11	338	1
macaw	25.7	-80.3	12/3/11	338	1
macaw	25.7	-80.3	12/3/11	338	1
macaw	25.7	-80.3	12/3/11	338	1
macaw	25.7	-80.3	12/3/11	338	1
macaw	25.7	-80.3	12/3/11	338	1
macaw	25.6	-80.5	12/3/11	338	1
macaw	26.8	-77.3	12/3/11	338	4
macaw	25.9	-80.2	12/3/11	338	4
macaw	25.9	-80.2	12/3/11	338	4
macaw	25.9	-80.2	12/3/11	338	4
macaw	25.9	-80.2	12/3/11	338	4
macaw	25.9	-80.2	12/3/11	338	4
macaw	25.6	-80.5	12/3/11	338	4
macaw	26.8	-77.3	12/3/11	338	7
macaw	18.4	-66.1	12/4/11	339	1
macaw	18.4	-66.1	12/4/11	339	1
macaw	18.4	-66.1	12/4/11	339	1
macaw	18.4	-66.1	12/4/11	339	1
macaw	8.5	-83.4	12/7/11	342	11
macaw	8.6	-83.4	12/7/11	342	11
macaw	8.6	-83.4	12/7/11	342	11
macaw	8.5	-83.4	12/7/11	342	11
macaw	11.0	-84.3	12/8/11	343	5
macaw	11.0	-84.3	12/8/11	343	5
macaw	11.0	-84.3	12/8/11	343	5
macaw	11.0	-84.3	12/8/11	343	5
macaw	11.0	-84.3	12/8/11	343	5
macaw	11.0	-84.3	12/8/11	343	5
macaw	8.5	-83.4	12/8/11	343	11
macaw	8.5	-83.4	12/8/11	343	11
macaw	8.5	-83.4	12/8/11	343	11
macaw	11.0	-84.3	12/9/11	344	5
macaw	11.0	-84.3	12/9/11	344	5
macaw	11.0	-84.3	12/9/11	344	5
macaw	11.0	-84.3	12/9/11	344	5
macaw	11.0	-84.3	12/9/11	344	5
macaw	11.0	-84.3	12/9/11	344	5
macaw	8.5	-83.4	12/9/11	344	11
macaw	8.5	-83.4	12/9/11	344	11
macaw	8.5	-83.4	12/9/11	344	11
macaw	8.5	-83.4	12/9/11	344	11
macaw	25.7	-80.3	12/10/11	345	1
macaw	11.0	-84.3	12/10/11	345	5
macaw	11.0	-84.3	12/10/11	345	5
macaw	11.0	-84.3	12/10/11	345	5
macaw	8.5	-83.4	12/10/11	345	11
macaw	8.5	-83.4	12/10/11	345	11
macaw	9.8	-84.6	12/13/11	348	11
macaw	19.6	-104.1	12/14/11	349	7
macaw	25.7	-80.3	12/16/11	351	1
macaw	25.7	-80.3	12/17/11	352	1
macaw	8.4	-83.3	12/18/11	353	11
macaw	-14.6	-60.9	12/19/11	354	1
macaw	-14.6	-61.2	12/19/11	354	4
macaw	-14.6	-60.9	12/19/11	354	8
macaw	-2.5	-55.0	12/19/11	354	8
macaw	-14.6	-60.8	12/20/11	355	1
macaw	-14.6	-60.8	12/20/11	355	4
macaw	-0.6	-77.8	12/20/11	355	7
macaw	24.3	-106.6	12/20/11	355	7
macaw	-14.6	-60.8	12/20/11	355	8
macaw	-14.6	-60.8	12/20/11	355	11
macaw	-4.1	-59.8	12/20/11	355	11
macaw	-14.5	-60.7	12/21/11	356	1
macaw	-14.5	-60.7	12/21/11	356	8
macaw	-17.9	-63.2	12/21/11	356	12
macaw	-14.6	-61.2	12/22/11	357	1
macaw	-1.0	-77.5	12/22/11	357	9
macaw	-1.0	-77.5	12/22/11	357	9
macaw	-1.0	-77.5	12/22/11	357	9
macaw	9.1	-83.7	12/22/11	357	11
macaw	10.4	-84.0	12/23/11	358	5
macaw	-0.7	-77.7	12/23/11	358	7
macaw	25.7	-80.3	12/24/11	359	1
macaw	10.6	-67.1	12/24/11	359	4
macaw	10.6	-67.1	12/24/11	359	4
macaw	10.4	-84.0	12/24/11	359	5
macaw	9.1	-83.7	12/24/11	359	11
macaw	10.6	-67.1	12/25/11	360	4
macaw	10.6	-67.2	12/25/11	360	4
macaw	10.6	-67.1	12/25/11	360	4
macaw	10.6	-67.2	12/25/11	360	4
macaw	-12.4	-70.7	12/26/11	361	1
macaw	-12.4	-70.7	12/26/11	361	1
macaw	18.4	-66.1	12/26/11	361	1
macaw	25.7	-80.3	12/26/11	361	1
macaw	-12.4	-70.7	12/26/11	361	4
macaw	26.1	-80.1	12/26/11	361	4
macaw	10.6	-67.0	12/26/11	361	4
macaw	10.6	-67.1	12/26/11	361	4
macaw	10.6	-67.1	12/26/11	361	4
macaw	10.6	-67.0	12/26/11	361	4
macaw	20.7	-105.1	12/26/11	361	7
macaw	-12.4	-70.7	12/26/11	361	8
macaw	9.1	-83.7	12/26/11	361	11
macaw	8.5	-83.4	12/26/11	361	11
macaw	-12.4	-70.7	12/26/11	361	11
macaw	-12.4	-70.7	12/26/11	361	11
macaw	-12.4	-70.7	12/27/11	362	1
macaw	-12.4	-70.7	12/27/11	362	1
macaw	-12.4	-70.7	12/27/11	362	4
macaw	-12.4	-70.7	12/27/11	362	4
macaw	26.1	-80.1	12/27/11	362	4
macaw	10.6	-67.1	12/27/11	362	4
macaw	10.6	-67.1	12/27/11	362	4
macaw	10.3	-84.0	12/27/11	362	5
macaw	-12.4	-70.7	12/27/11	362	8
macaw	-12.4	-70.7	12/27/11	362	9
macaw	9.8	-84.6	12/27/11	362	11
macaw	8.5	-83.4	12/27/11	362	11
macaw	8.5	-83.4	12/27/11	362	11
macaw	8.4	-83.5	12/27/11	362	11
macaw	8.5	-83.3	12/27/11	362	11
macaw	8.4	-83.4	12/27/11	362	11
macaw	8.4	-83.5	12/27/11	362	11
macaw	8.5	-83.3	12/27/11	362	11
macaw	8.4	-83.4	12/27/11	362	11
macaw	9.8	-84.6	12/27/11	362	11
macaw	-12.4	-70.7	12/27/11	362	11
macaw	-12.5	-70.6	12/28/11	363	1
macaw	10.4	-66.9	12/28/11	363	1
macaw	10.5	-66.9	12/28/11	363	4
macaw	10.5	-66.9	12/28/11	363	4
macaw	10.5	-83.5	12/28/11	363	5
macaw	-12.5	-70.6	12/28/11	363	8
macaw	8.5	-83.4	12/28/11	363	11
macaw	25.7	-80.3	12/29/11	364	1
macaw	25.7	-80.3	12/29/11	364	1
macaw	10.4	-66.9	12/29/11	364	4
macaw	10.4	-66.9	12/29/11	364	4
macaw	11.0	-84.3	12/29/11	364	5
macaw	20.8	-104.9	12/29/11	364	7
macaw	-4.8	-73.7	12/29/11	364	9
macaw	8.5	-83.5	12/29/11	364	11
macaw	8.5	-83.5	12/29/11	364	11
macaw	-5.2	-74.3	12/30/11	365	1
macaw	-5.0	-74.1	12/30/11	365	9
macaw	8.4	-83.5	12/30/11	365	11
macaw	8.5	-83.5	12/30/11	365	11
macaw	8.5	-83.5	12/30/11	365	11
macaw	8.4	-83.5	12/30/11	365	11
macaw	13.2	-86.1	12/30/11	365	11
macaw	-5.3	-74.4	12/31/11	366	1
macaw	-5.1	-74.1	12/31/11	366	1
macaw	-5.3	-74.4	12/31/11	366	4
macaw	-5.1	-74.1	12/31/11	366	4
macaw	10.6	-67.1	12/31/11	366	4
macaw	10.6	-67.1	12/31/11	366	4
macaw	-5.1	-74.1	12/31/11	366	9
macaw	-4.5	-73.4	1/1/12	1	1
macaw	10.6	-67.1	1/1/12	1	4
macaw	10.6	-67.1	1/1/12	1	4
macaw	-17.4	-63.6	1/2/12	2	1
macaw	-17.4	-63.6	1/2/12	2	4
macaw	10.2	-68.0	1/2/12	2	4
macaw	10.2	-68.0	1/2/12	2	4
macaw	10.6	-67.1	1/2/12	2	4
macaw	10.6	-67.1	1/2/12	2	4
macaw	9.8	-84.6	1/2/12	2	11
macaw	8.5	-83.4	1/2/12	2	11
macaw	9.8	-84.6	1/2/12	2	11
macaw	-0.7	-77.6	1/3/12	3	4
macaw	10.6	-67.1	1/3/12	3	4
macaw	10.6	-67.1	1/3/12	3	4
macaw	10.4	-84.0	1/3/12	3	5
macaw	10.4	-84.0	1/3/12	3	5
macaw	10.4	-84.0	1/3/12	3	5
macaw	-0.7	-77.6	1/4/12	4	4
macaw	10.2	-67.3	1/4/12	4	4
macaw	10.2	-67.3	1/4/12	4	4
macaw	10.4	-84.0	1/4/12	4	5
macaw	10.4	-84.0	1/4/12	4	5
macaw	10.4	-84.0	1/4/12	4	5
macaw	1.3	-70.2	1/4/12	4	9
macaw	1.3	-70.2	1/4/12	4	11
macaw	-0.7	-77.6	1/5/12	5	4
macaw	10.2	-68.0	1/5/12	5	4
macaw	23.6	-105.9	1/5/12	5	7
macaw	23.6	-105.9	1/5/12	5	7
macaw	8.6	-83.4	1/5/12	5	11
macaw	-0.7	-77.6	1/6/12	6	4
macaw	-0.7	-77.6	1/6/12	6	4
macaw	10.2	-68.0	1/6/12	6	4
macaw	-0.7	-77.6	1/6/12	6	7
macaw	1.1	-70.1	1/6/12	6	9
macaw	9.8	-84.6	1/6/12	6	11
macaw	-0.7	-76.4	1/6/12	6	11
macaw	-0.7	-76.3	1/6/12	6	11
macaw	-14.4	-67.9	1/7/12	7	1
macaw	-14.4	-67.9	1/7/12	7	4
macaw	10.2	-68.0	1/7/12	7	4
macaw	10.2	-68.0	1/7/12	7	4
macaw	-14.4	-67.9	1/7/12	7	8
macaw	1.1	-70.1	1/7/12	7	9
macaw	6.8	-58.1	1/7/12	7	10
macaw	10.7	-85.0	1/7/12	7	11
macaw	9.2	-83.8	1/7/12	7	11
macaw	9.8	-84.6	1/7/12	7	11
macaw	9.8	-84.6	1/7/12	7	11
macaw	-12.9	-69.4	1/8/12	8	4
macaw	1.2	-70.1	1/8/12	8	11
macaw	9.8	-84.6	1/8/12	8	11
macaw	9.8	-84.6	1/8/12	8	11
macaw	9.8	-84.6	1/8/12	8	11
macaw	-17.9	-63.2	1/8/12	8	12
macaw	-12.9	-69.4	1/9/12	9	4
macaw	26.1	-80.1	1/9/12	9	4
macaw	26.1	-80.1	1/9/12	9	4
macaw	9.8	-84.6	1/9/12	9	11
macaw	-0.4	-76.3	1/9/12	9	11
macaw	-12.9	-69.4	1/9/12	9	11
macaw	-0.4	-76.3	1/10/12	10	4
macaw	1.3	-70.3	1/10/12	10	9
macaw	-0.4	-76.3	1/10/12	10	9
macaw	9.8	-84.6	1/10/12	10	11
macaw	-0.4	-76.3	1/11/12	11	1
macaw	25.7	-80.3	1/11/12	11	1
macaw	-0.4	-76.3	1/11/12	11	4
macaw	-12.9	-69.4	1/11/12	11	4
macaw	10.5	-84.1	1/11/12	11	5
macaw	4.0	-59.0	1/11/12	11	8
macaw	4.2	-59.1	1/11/12	11	8
macaw	4.2	-59.1	1/11/12	11	8
macaw	4.0	-59.0	1/11/12	11	8
macaw	3.9	-59.3	1/11/12	11	8
macaw	4.0	-59.0	1/11/12	11	8
macaw	4.2	-59.1	1/11/12	11	8
macaw	-12.9	-69.4	1/11/12	11	8
macaw	1.2	-70.3	1/11/12	11	11
macaw	9.8	-84.6	1/11/12	11	11
macaw	9.8	-84.6	1/11/12	11	11
macaw	9.8	-84.6	1/11/12	11	11
macaw	-0.4	-76.3	1/11/12	11	11
macaw	4.0	-59.0	1/11/12	11	11
macaw	4.0	-59.0	1/11/12	11	11
macaw	4.0	-59.0	1/11/12	11	11
macaw	-12.9	-69.4	1/11/12	11	11
macaw	-13.1	-69.6	1/12/12	12	1
macaw	10.4	-66.9	1/12/12	12	1
macaw	10.4	-66.9	1/12/12	12	1
macaw	-0.4	-76.3	1/12/12	12	4
macaw	-13.1	-69.6	1/12/12	12	4
macaw	10.4	-66.9	1/12/12	12	4
macaw	10.4	-66.9	1/12/12	12	4
macaw	4.2	-59.1	1/12/12	12	8
macaw	4.2	-59.1	1/12/12	12	8
macaw	4.2	-59.1	1/12/12	12	8
macaw	-13.1	-69.6	1/12/12	12	8
macaw	-13.1	-69.6	1/12/12	12	9
macaw	9.7	-84.7	1/12/12	12	11
macaw	-13.1	-69.6	1/12/12	12	11
macaw	-0.4	-76.3	1/13/12	13	4
macaw	-13.1	-69.6	1/13/12	13	4
macaw	21.6	-105.2	1/13/12	13	7
macaw	21.6	-105.2	1/13/12	13	7
macaw	4.2	-59.1	1/13/12	13	8
macaw	4.2	-59.1	1/13/12	13	8
macaw	4.2	-59.1	1/13/12	13	8
macaw	9.7	-84.7	1/13/12	13	11
macaw	-13.1	-69.6	1/13/12	13	11
macaw	-13.1	-69.6	1/14/12	14	1
macaw	-13.1	-69.6	1/14/12	14	4
macaw	-13.1	-69.6	1/14/12	14	11
macaw	-17.9	-63.2	1/14/12	14	12
macaw	-0.6	-76.2	1/15/12	15	1
macaw	-13.1	-69.6	1/15/12	15	1
macaw	-13.1	-69.6	1/15/12	15	2
macaw	-0.4	-76.3	1/15/12	15	4
macaw	-13.1	-69.6	1/15/12	15	4
macaw	23.4	-105.9	1/15/12	15	7
macaw	23.4	-105.9	1/15/12	15	7
macaw	-0.6	-76.2	1/15/12	15	8
macaw	4.2	-58.9	1/15/12	15	8
macaw	4.2	-58.9	1/15/12	15	8
macaw	4.2	-58.9	1/15/12	15	8
macaw	4.2	-59.1	1/15/12	15	8
macaw	4.2	-59.1	1/15/12	15	8
macaw	4.2	-59.1	1/15/12	15	8
macaw	-13.1	-69.6	1/15/12	15	8
macaw	-13.1	-69.6	1/15/12	15	9
